id,title,short_title,api_uri,first_name,middle_name,last_name,suffix,date_of_birth,gender,party,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,cook_pvi,dw_nominate,ideal_point,seniority,total_votes,missed_votes,total_present,last_updated,ocd_id,office,phone,fax,state,district,at_large,geoid,missed_votes_pct,votes_with_party_pct,votes_against_party_pct
C000830,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000830.,Christopher,,Cox,,1952-10-16,M,R,,,,,400083,,,15602,,,,,,,False,,,,8,1340,66,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:ca/cd:47,,,,CA,47,False,0647,4.93,96.19,5.03
C000846,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000846.,William,J.,Coyne,,1936-08-24,M,D,,,,,400543,,,14808,,,,,,,False,,,,16,1340,15,1,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:pa/cd:14,,,,PA,14,False,4214,1.12,91.83,9.37
C000868,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000868.,Robert,E.,Cramer,,1947-08-22,M,D,,,,,400084,,,15811,,,,,,,False,,,,6,1340,15,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:al/cd:5,,,,AL,5,False,0105,1.12,69.52,31.67
C000873,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000873.,Philip,M.,Crane,,1930-11-03,M,R,,,,,400085,,,12041,,,,,,,False,,,,28,1340,66,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:il/cd:8,,,,IL,8,False,1708,4.93,94.72,6.57
C000880,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000880.,Michael,D.,Crapo,,1951-05-20,M,R,,MikeCrapo,mikecrapo,senatorcrapo,300030,26440,26830,29345,N00006267,/m/021pgp,,https://www.crapo.senate.gov,,,False,,,,4,1340,26,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:id/cd:2,,,,ID,2,False,1602,1.94,95.04,6.14
C000903,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000903.,Frank,,Cremeans,,1943-04-05,M,R,,,,,403015,,,29551,,,,,,,False,,,,2,1340,11,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:oh/cd:6,,,,OH,6,False,3906,0.82,97.04,4.21
C000962,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000962.,Barbara,L.,Cubin,,1946-11-30,F,R,,,,,400088,,,29584,,,,,,,False,,,,2,1340,77,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:wy/cd:1,,,,WY,At-Large,True,5600,5.75,96.07,5.07
C000984,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000984.,Elijah,E.,Cummings,,1951-01-18,M,D,,RepCummings,elijahcummings,ElijahECummings,400090,43300,345,29587,N00001971,/m/025k9h,,https://cummings.house.gov,https://cummings.house.gov/rss.xml,,False,,,,2,323,1,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:md/cd:7,,,,MD,7,False,2407,0.31,92.63,7.37
C000994,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000994.,Randy,'Duke',Cunningham,,1941-12-08,M,R,,,,,400091,,,15812,,,,,,,False,,,,6,1340,13,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:ca/cd:51,,,,CA,51,False,0651,0.97,96.1,5.15
D000046,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000046.,Pat,,Danner,,1934-01-13,F,D,,,,,400578,,,29370,,,,,,,False,,,,4,1340,15,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:mo/cd:6,,,,MO,6,False,2906,1.12,73.97,27.22
D000136,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000136.,Thomas,M.,Davis,,1949-01-05,M,R,,,,,400098,,,29576,,,,,,,False,,,,2,1340,19,1,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:va/cd:11,,,,VA,11,False,5111,1.42,86.52,14.73
D000203,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000203.,Eligio,'Kiki',de la Garza,,1927-09-22,M,D,,,,,403308,,,10716,,,,,,,False,,,,32,1340,160,2,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:tx/cd:15,,,,TX,15,False,4815,11.94,78.3,23.04
D000168,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000168.,Nathan,,Deal,,1942-08-25,M,D,,,,,400099,,,29342,,/m/0255js,,,,,False,,,,4,302,0,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:ga/cd:9,,,,GA,9,False,1309,0.0,47.86,54.64
D000168,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000168.,Nathan,,Deal,,1942-08-25,M,R,,,,,400099,,,29342,,/m/0255js,,,,,False,,,,4,1038,7,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:ga/cd:9,,,,GA,9,False,1309,0.67,93.33,7.57
D000191,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000191.,Peter,A.,DeFazio,,1947-05-27,M,D,,RepPeterDeFazio,RepPeterDeFazio,PeterDeFazio,400100,6068,27037,15410,N00007781,/m/033ttx,,https://defazio.house.gov,https://defazio.house.gov/rss.xml,,False,,,,10,1340,47,5,2021-03-02 02:35:31 -0500,ocd-division/country:us/state:or/cd:4,,,,OR,4,False,4104,3.51,85.96,15.26
D000216,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000216.,Rosa,,DeLauro,,1943-03-02,F,D,,RosaDeLauro,CongresswomanRosaDeLauro,rosadelauro,400103,19040,26788,29109,N00000615,/m/024zn0,,https://delauro.house.gov,https://delauro.house.gov/rss.xml,,False,,,,6,1340,9,0,2021-03-02 02:35:31 -0500,ocd-division/country:us/state:ct/cd:3,,,,CT,3,False,0903,0.67,95.17,6.1
D000217,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000217.,Thomas,Dale,DeLay,,1947-04-08,M,R,,,,,400104,,,15211,,,,,,,False,,,,12,1340,36,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:tx/cd:22,,,,TX,22,False,4822,2.69,95.72,5.47
D000222,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000222.,Ronald,V.,Dellums,,1935-11-24,M,D,,,,,403364,,,13011,,,,,,,False,,,,26,1340,40,3,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:ca/cd:9,,,,CA,9,False,0609,2.99,90.62,10.51
D000275,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000275.,Peter,,Deutsch,,1957-04-01,M,D,,,,,400106,,,29335,,,,,,,False,,,,4,1340,37,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:fl/cd:20,,,,FL,20,False,1220,2.76,89.03,12.18
D000299,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000299.,Lincoln,,Diaz-Balart,,1954-08-13,M,R,,,,,400107,25887,,29336,,/m/023p6h,,,,,False,,,,4,1340,24,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:fl/cd:21,,,,FL,21,False,1221,1.79,89.38,11.88
D000312,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000312.,Jay,,Dickey,,1939-12-14,M,R,,,,,400579,,,29307,,,,,,,False,,,,4,1340,69,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:ar/cd:4,,,,AR,4,False,0504,5.15,97.15,4.16
D000327,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000327.,Norman,D.,Dicks,,1940-12-16,M,D,,RepNormDicks,,RepNormDicks,400109,8131,,14413,,,,,,,False,,,,20,1340,56,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:wa/cd:6,,,,WA,6,False,5306,4.18,89.53,11.7
D000355,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000355.,John,D.,Dingell,,1926-07-08,M,D,,John_Dingell,johndingell,,400110,470,,2605,,/m/0226cw,,http://dingell.house.gov,,,False,,,,42,1340,53,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:mi/cd:16,,,,MI,16,False,2616,3.96,89.47,11.67
D000373,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000373.,Julian,C.,Dixon,,1934-08-08,M,D,,,,,400580,,,14620,,,,,,,False,,,,18,1340,30,2,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:ca/cd:32,,,,CA,32,False,0632,2.24,93.41,7.88
D000399,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000399.,Lloyd,,Doggett,,1946-10-06,M,D,,RepLloydDoggett,lloyddoggett,doggett,400111,36810,21689,29571,N00006023,/m/03flzn,,https://doggett.house.gov,https://doggett.house.gov/rss.xml,,False,,,,2,1340,9,0,2021-03-02 02:35:32 -0500,ocd-division/country:us/state:tx/cd:10,,,,TX,10,False,4810,0.67,92.17,9.1
D000424,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000424.,Calvin,M.,Dooley,,1954-01-11,M,D,,,,,400112,,,15814,,,,,,,False,,,,6,1340,47,1,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:ca/cd:20,,,,CA,20,False,0620,3.51,76.42,24.72
D000429,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000429.,John,T.,Doolittle,,1950-10-30,M,R,,,,,400113,,,15815,,,,,,,False,,,,6,1340,25,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:ca/cd:4,,,,CA,4,False,0604,1.87,95.45,5.65
D000435,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000435.,Robert,K.,Dornan,,1933-04-03,M,R,,,,,403545,,,14414,,,,,,,False,,,,18,1340,87,1,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:ca/cd:46,,,,CA,46,False,0646,6.49,96.29,4.86
D000482,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000482.,Mike,,Doyle,,1953-08-05,M,D,,USRepMikeDoyle,usrepmikedoyle,CongressmanDoyle,400114,36774,21853,29561,N00001373,/m/03tqjg,,https://doyle.house.gov,https://doyle.house.gov/rss.xml,,False,,,,2,1340,10,0,2021-03-02 02:35:32 -0500,ocd-division/country:us/state:pa/cd:18,,,,PA,18,False,4218,0.75,80.14,21.12
D000492,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000492.,David,,Dreier,,1952-07-05,M,R,,,,RepDavidDreier,400115,,,14813,,/m/024thx,,,,,False,,,,16,1340,15,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:ca/cd:28,,,,CA,28,False,0628,1.12,97.97,3.28
D000533,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000533.,John,J.,Duncan,Jr.,1947-07-21,M,R,,RepJohnDuncanJr,CongressmanDuncan,RepJohnDuncan,400116,6114,27069,15455,N00003209,/m/0450rl,,https://duncan.house.gov,,,False,,,,10,1340,11,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:tn/cd:2,,,,TN,2,False,4702,0.82,85.15,16.02
D000549,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000549.,Jennifer,B.,Dunn,,1941-07-29,F,R,,,,,400117,,,39312,,,,,,,False,,,,4,1340,44,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:wa/cd:8,,,,WA,8,False,5308,3.28,95.92,5.36
D000563,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000563.,Richard,J.,Durbin,,1944-11-21,M,D,,SenatorDurbin,SenatorDurbin,SenatorDurbin,300038,6741,26847,15021,N00004981,/m/01xcd1,,https://www.durbin.senate.gov,,,False,,,,14,1340,85,0,2019-11-18 02:30:23 -0500,ocd-division/country:us/state:il/cd:20,,,,IL,20,False,1720,6.34,91.95,9.31
E000063,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000063.,Chet,,Edwards,,1951-11-24,M,D,,,,ChetEdwardsTexas,400118,20693,,15816,,/m/03fmkq,,,,,False,,,,6,1340,48,1,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:tx/cd:11,,,,TX,11,False,4811,3.58,77.71,23.59
E000092,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000092.,Vernon,J.,Ehlers,,1934-02-06,M,R,,,,CongressmanEhlers,400119,,,29362,,/m/02pfscc,,,,,False,,,,4,1340,46,1,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:mi/cd:3,,,,MI,3,False,2603,3.43,85.93,15.35
E000093,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000093.,Robert,L.,Ehrlich,,1957-11-25,M,R,,,,,400523,,,29529,,,,,,,False,,,,2,1340,18,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:md/cd:2,,,,MD,2,False,2402,1.34,93.5,7.75
E000172,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000172.,Jo Ann,,Emerson,,1950-09-16,F,R,,,,USRepJoAnnEmerson,400121,46627,,29736,,/m/03tnqk,,,,,False,,,,2,1153,41,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:mo/cd:8,,,,MO,8,False,2908,3.56,96.92,4.58
E000174,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000174.,Bill,,Emerson,,1938-01-01,M,R,,,,,403864,,,14819,,,,,,,False,,,,16,0,0,0,2013-04-12 20:11:58 -0400,ocd-division/country:us/state:mo/cd:8,,,,MO,8,False,2908,0.0,0.0,
E000179,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000179.,Eliot,L.,Engel,,1947-02-18,M,D,,RepEliotEngel,RepEliotLEngel,engel2161,400122,6109,26972,15603,N00001003,/m/03tt1r,,https://engel.house.gov,,,False,,,,8,1340,38,3,2019-11-18 02:30:21 -0500,ocd-division/country:us/state:ny/cd:17,,,,NY,17,False,3617,2.84,92.89,8.33
E000187,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000187.,Phil,,English,,1956-06-20,M,R,,,,,400123,,,29563,,,,,,,False,,,,2,1340,20,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:pa/cd:21,,,,PA,21,False,4221,1.49,90.67,10.58
E000194,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000194.,John,,Ensign,,1958-03-25,M,R,,SenEnsign,,SenatorEnsign,300040,37076,,29537,,/m/0204wp,,,,,False,,,,2,1340,29,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:nv/cd:1,,,,NV,1,False,3201,2.16,86.26,15.01
E000215,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000215.,Anna,G.,Eshoo,,1942-12-13,F,D,,RepAnnaEshoo,RepAnnaEshoo,RepAnnaEshoo,400124,26130,26741,29312,N00007335,/m/024t6x,,https://eshoo.house.gov,,,False,,,,4,1340,11,1,2021-03-02 02:35:32 -0500,ocd-division/country:us/state:ca/cd:14,,,,CA,14,False,0614,0.82,93.66,7.61
E000250,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000250.,Lane,A.,Evans,,1951-08-04,M,D,,,,,400126,,,15022,,,,,,,False,,,,14,1340,6,1,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:il/cd:17,,,,IL,17,False,1717,0.45,93.3,7.97
E000268,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000268.,Terry,,Everett,,1937-02-15,M,R,,,,,400127,,,29300,,,,,,,False,,,,4,1340,14,1,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:al/cd:2,,,,AL,2,False,0102,1.04,94.46,6.79
E000282,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000282.,Thomas,W.,Ewing,,1935-09-19,M,R,,,,,400581,,,15845,,,,,,,False,,,,6,1340,30,1,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:il/cd:15,,,,IL,15,False,1715,2.24,96.13,5.14
F000010,Delegate,Del.,https://api.propublica.org/congress/v1/members/F000010.,Eni,F. H.,Faleomavaega,,1943-08-15,M,D,,EFaleomavaega,617466718276952,,400128,6713,,15651,,/m/01s_hc,,http://faleomavaega.house.gov,,,False,,,,8,0,0,0,2016-06-14 16:31:04 -0400,ocd-division/country:us/state:as/cd:79,,,,AS,At-Large,True,6098,0.0,0.0,
F000030,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000030.,Sam,,Farr,,1941-07-04,M,D,,RepSamFarr,RepSamFarr,CongressmanSamFarr,400129,30645,,29313,,/m/024t9w,,http://farr.house.gov,,,False,,,,4,1340,25,2,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:ca/cd:17,,,,CA,17,False,0617,1.87,95.11,6.17
F000043,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000043.,Chaka,,Fattah,,1956-11-21,M,D,,ChakaFattah,repfattah,ChakaFattah,400130,36763,,29559,,/m/03dsph,,http://fattah.house.gov,,,False,,,,2,1340,109,2,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:pa/cd:2,,,,PA,2,False,4202,8.13,92.29,8.99
F000049,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000049.,Harris,W.,Fawell,,1929-03-25,M,R,,,,,404009,,,15214,,,,,,,False,,,,12,1340,13,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:il/cd:13,,,,IL,13,False,1713,0.97,90.25,11.0
F000053,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000053.,Vic,,Fazio,,1942-10-11,M,D,,,,,404013,,,14624,,,,,,,False,,,,18,1340,66,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:ca/cd:3,,,,CA,3,False,0603,4.93,88.43,12.81
F000110,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000110.,Cleo,,Fields,,1962-11-22,M,D,,,,,404067,,,29354,,,,,,,False,,,,4,1340,206,3,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:la/cd:4,,,,LA,4,False,2204,15.37,90.88,9.94
F000111,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000111.,Jack,Milton,Fields,,1952-02-03,M,R,,,,,404068,,,14822,,,,,,,False,,,,16,1340,166,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:tx/cd:8,,,,TX,8,False,4808,12.39,97.45,3.79
F000116,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000116.,Bob,,Filner,,1942-09-04,M,D,,CongBobFilner,,,400133,26133,,29325,,/m/024xqt,,,,,False,,,,4,1340,70,2,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:ca/cd:50,,,,CA,50,False,0650,5.22,90.04,11.29
F000184,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000184.,Floyd,H.,Flake,,1945-01-30,M,D,,,,,404139,,,15411,,,,,,,False,,,,10,1340,166,2,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:ny/cd:6,,,,NY,6,False,3606,12.39,93.63,7.62
F000187,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000187.,Michael,P.,Flanagan,,1962-11-09,M,R,,,,,404142,,,29515,,,,,,,False,,,,2,1340,15,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:il/cd:5,,,,IL,5,False,1705,1.12,92.27,8.98
F000235,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000235.,Tom,,Foglietta,,1928-12-03,M,D,,,,,404190,,,14823,,,,,,,False,,,,16,1340,84,1,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:pa/cd:1,,,,PA,1,False,4201,6.27,91.69,9.66
F000238,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000238.,Mark,Adam,Foley,,1954-09-08,M,R,,,,,400136,,,29510,,,,,,,False,,,,2,1340,14,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:fl/cd:16,,,,FL,16,False,1216,1.04,91.1,10.15
F000257,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000257.,Michael,P.,Forbes,,1952-07-16,M,R,,,,,400582,,,29542,,,,,,,False,,,,2,1340,36,1,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:ny/cd:1,,,,NY,1,False,3601,2.69,87.56,13.63
F000261,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000261.,Harold,E.,Ford,,1945-05-20,M,D,,,,,404213,,,14224,,,,,,,False,,,,22,1340,239,1,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:tn/cd:9,,,,TN,9,False,4709,17.84,92.7,8.84
F000328,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000328.,Tillie,K.,Fowler,,1942-12-23,F,R,,,,,400583,,,29329,,,,,,,False,,,,4,1340,72,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:fl/cd:4,,,,FL,4,False,1204,5.37,94.04,7.18
F000332,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000332.,Jon,D.,Fox,,1947-04-22,M,R,,,,,404280,,,29560,,,,,,,False,,,,2,1340,12,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:pa/cd:13,,,,PA,13,False,4213,0.9,85.97,15.28
F000339,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000339.,Barney,,Frank,,1940-03-31,M,D,,,,barneyfrank,400140,,,14824,,/m/0d0lx0,,,,,False,,,,16,1340,60,3,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:ma/cd:4,,,,MA,4,False,2504,4.48,85.9,14.02
F000348,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000348.,Gary,A.,Franks,,1953-02-09,M,R,,,,,404296,,,15817,,,,,,,False,,,,6,1340,8,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:ct/cd:5,,,,CT,5,False,0905,0.6,91.38,9.86
F000349,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000349.,Bob,,Franks,,1951-09-21,M,R,,,,,400584,,,29371,,,,,,,False,,,,4,1340,10,1,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:nj/cd:7,,,,NJ,7,False,3407,0.75,83.35,17.9
F000351,Delegate,Del.,https://api.propublica.org/congress/v1/members/F000351.,Victor,O.,Frazer,,1943-05-24,M,I,,,,,404298,,,70401,,,,,,,False,,,,2,0,0,0,2013-04-12 20:11:58 -0400,ocd-division/country:us/state:vi/cd:79,,,,VI,At-Large,True,7898,0.0,0.0,
F000372,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000372.,Rodney,,Frelinghuysen,,1946-04-29,M,R,,USRepRodney,rfrelinghuysen,RepFrelinghuysen,400142,37781,22177,29541,N00000684,/m/03bktp,,https://frelinghuysen.house.gov,,,False,,,,2,1340,10,1,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:nj/cd:11,,,,NJ,11,False,3411,0.75,88.95,12.3
F000387,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000387.,Dan,,Frisa,,1955-04-27,,R,,,,,404332,,,29543,,,,,,,False,,,,2,1340,21,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:ny/cd:4,,,,NY,4,False,3604,1.57,94.11,7.14
F000392,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000392.,Martin,,Frost,,1942-01-01,M,D,,,,,400143,,,14626,,,,,,,False,,,,18,1340,99,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:tx/cd:24,,,,TX,24,False,4824,7.39,88.31,12.45
F000426,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000426.,David,,Funderburk,,1944-04-28,M,R,,,,,404367,,,29545,,,,,,,False,,,,2,1340,13,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:nc/cd:2,,,,NC,2,False,3702,0.97,93.6,7.64
F000434,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000434.,Elizabeth,,Furse,,1936-10-13,F,D,,,,,404375,,,29394,,,,,,,False,,,,4,1340,52,1,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:or/cd:1,,,,OR,1,False,4101,3.88,92.56,8.67
G000021,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000021.,Elton,,Gallegly,,1944-03-07,M,R,,eltongallegly24,,,400144,6712,,15412,,/m/024tft,,,,,False,,,,10,1340,96,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:ca/cd:23,,,,CA,23,False,0623,7.16,97.84,3.49
G000041,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000041.,Greg,,Ganske,,1949-03-31,M,R,,,,,400517,,,29521,,,,,,,False,,,,2,1340,29,1,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:ia/cd:4,,,,IA,4,False,1904,2.16,91.47,9.79
G000120,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000120.,Sam,,Gejdenson,,1948-05-20,M,D,,,,,400585,,,14825,,,,,,,False,,,,16,1340,39,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:ct/cd:2,,,,CT,2,False,0902,2.91,94.09,7.21
G000121,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000121.,George,W.,Gekas,,1930-04-14,M,R,,,,,400544,,,15025,,,,,,,False,,,,14,1340,31,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:pa/cd:17,,,,PA,17,False,4217,2.31,95.85,4.94
G000132,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000132.,Richard,Andrew,Gephardt,,1941-01-31,M,D,,,,,400146,,,14421,,,,,,,False,,,,20,1340,111,4,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:mo/cd:3,,,,MO,3,False,2903,8.28,92.18,9.11
G000134,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000134.,Pete,,Geren,,1952-01-29,M,D,,,,,404503,,,15639,,,,,,,False,,,,8,1340,34,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:tx/cd:12,,,,TX,12,False,4812,2.54,53.7,47.5
G000153,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000153.,Sam,,Gibbons,,1920-01-20,M,D,,,,,404520,,,10588,,,,,,,False,,,,34,1340,221,2,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:fl/cd:11,,,,FL,11,False,1211,16.49,88.31,12.72
G000180,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000180.,Wayne,T.,Gilchrest,,1946-04-15,M,R,,,,,400149,,,15818,,,,,,,False,,,,6,1340,7,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:md/cd:1,,,,MD,1,False,2401,0.52,86.65,14.6
G000210,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000210.,Paul,E.,Gillmor,,1939-02-01,M,R,,,,,400150,,,15606,,,,,,,False,,,,8,1340,38,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:oh/cd:5,,,,OH,5,False,3905,2.84,92.29,8.98
G000212,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000212.,Benjamin,A.,Gilman,,1922-12-06,M,R,,,,,400536,,,14015,,,,,,,False,,,,24,1339,18,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:ny/cd:20,,,,NY,20,False,3620,1.34,82.03,19.14
G000225,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000225.,Newt,,Gingrich,,1943-06-17,M,R,,,,,404587,,,14627,,,,,,,False,,,,18,1340,1236,1,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:ga/cd:6,,,,GA,6,False,1306,92.24,98.04,0.98
G000272,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000272.,Henry,B.,Gonzalez,,1916-05-03,M,D,,,,,404634,,,10520,,,,,,,False,,,,36,1340,58,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:tx/cd:20,,,,TX,20,False,4820,4.33,89.79,11.53
G000289,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000289.,Robert,W.,Goodlatte,,1952-09-22,M,R,,RepGoodlatte,BobGoodlatte,RepBobGoodlatte,400154,27025,27116,39308,N00009154,/m/0284s7,,https://goodlatte.house.gov,,,False,,,,4,1340,3,0,2019-10-08 03:06:16 -0400,ocd-division/country:us/state:va/cd:6,,,,VA,6,False,5106,0.22,94.97,6.27
