id,title,short_title,api_uri,first_name,middle_name,last_name,suffix,date_of_birth,gender,party,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,cook_pvi,dw_nominate,ideal_point,seniority,total_votes,missed_votes,total_present,last_updated,ocd_id,office,phone,fax,state,district,at_large,geoid,missed_votes_pct,votes_with_party_pct,votes_against_party_pct
C000735,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000735.,John,,Cooksey,,1941-08-20,M,R,,,,,400522,,,29726,,,,,,,False,,,,2,1187,93,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:la/cd:5,,,,LA,5,False,2205,7.83,94.85,5.62
C000794,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000794.,Jerry,F.,Costello,,1949-09-25,M,D,,jerrycostello,,,400082,6352,,15452,,,,,,,False,,,,12,1187,29,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:il/cd:12,,,,IL,12,False,1712,2.44,84.13,16.41
C000830,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000830.,Christopher,,Cox,,1952-10-16,M,R,,,,,400083,,,15602,,,,,,,False,,,,10,1187,83,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:ca/cd:47,,,,CA,47,False,0647,6.99,91.6,8.96
C000846,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000846.,William,J.,Coyne,,1936-08-24,M,D,,,,,400543,,,14808,,,,,,,False,,,,18,1187,10,1,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:pa/cd:14,,,,PA,14,False,4214,0.84,92.12,8.41
C000868,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000868.,Robert,E.,Cramer,,1947-08-22,M,D,,,,,400084,,,15811,,,,,,,False,,,,8,1187,12,1,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:al/cd:5,,,,AL,5,False,0105,1.01,76.98,23.56
C000873,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000873.,Philip,M.,Crane,,1930-11-03,M,R,,,,,400085,,,12041,,,,,,,False,,,,30,1187,66,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:il/cd:8,,,,IL,8,False,1708,5.56,91.16,9.39
C000880,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000880.,Michael,D.,Crapo,,1951-05-20,M,R,,MikeCrapo,mikecrapo,senatorcrapo,300030,26440,26830,29345,N00006267,/m/021pgp,,https://www.crapo.senate.gov,,,False,,,,6,1187,33,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:id/cd:2,,,,ID,2,False,1602,2.78,92.94,7.6
C000962,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000962.,Barbara,L.,Cubin,,1946-11-30,F,R,,,,,400088,,,29584,,,,,,,False,,,,4,1187,152,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:wy/cd:1,,,,WY,At-Large,True,5600,12.81,94.32,6.18
C000984,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000984.,Elijah,E.,Cummings,,1951-01-18,M,D,,RepCummings,elijahcummings,ElijahECummings,400090,43300,345,29587,N00001971,/m/025k9h,,https://cummings.house.gov,https://cummings.house.gov/rss.xml,,False,,,,4,1187,15,1,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:md/cd:7,,,,MD,7,False,2407,1.26,93.96,6.49
C000994,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000994.,Randy,'Duke',Cunningham,,1941-12-08,M,R,,,,,400091,,,15812,,,,,,,False,,,,8,1187,51,1,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:ca/cd:51,,,,CA,51,False,0651,4.3,95.64,4.9
D000046,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000046.,Pat,,Danner,,1934-01-13,F,D,,,,,400578,,,29370,,,,,,,False,,,,6,1187,33,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:mo/cd:6,,,,MO,6,False,2906,2.78,76.65,23.89
D000096,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000096.,Danny,K.,Davis,,1941-09-06,M,D,,RepDannyDavis,CongressmanDKDavis,dannykdavis07,400093,44325,233,29717,N00004884,/m/0256k7,,https://davis.house.gov,,,False,,,,2,1187,37,1,2021-03-02 02:35:30 -0500,ocd-division/country:us/state:il/cd:7,,,,IL,7,False,1707,3.12,89.73,10.82
D000114,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000114.,James,,Davis,,1957-10-11,M,D,,,,,400094,,,29714,,,,,,,False,,,,2,1187,22,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:fl/cd:11,,,,FL,11,False,1211,1.85,87.23,13.04
D000136,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000136.,Thomas,M.,Davis,,1949-01-05,M,R,,,,,400098,,,29576,,,,,,,False,,,,4,1187,21,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:va/cd:11,,,,VA,11,False,5111,1.77,88.08,12.36
D000168,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000168.,Nathan,,Deal,,1942-08-25,M,R,,,,,400099,,,29342,,/m/0255js,,,,,False,,,,6,1187,19,1,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:ga/cd:9,,,,GA,9,False,1309,1.6,93.05,7.48
D000191,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000191.,Peter,A.,DeFazio,,1947-05-27,M,D,,RepPeterDeFazio,RepPeterDeFazio,PeterDeFazio,400100,6068,27037,15410,N00007781,/m/033ttx,,https://defazio.house.gov,https://defazio.house.gov/rss.xml,,False,,,,12,1187,32,10,2021-03-02 02:35:31 -0500,ocd-division/country:us/state:or/cd:4,,,,OR,4,False,4104,2.7,80.32,20.13
D000197,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000197.,Diana,,DeGette,,1957-07-29,F,D,,RepDianaDeGette,DianaDeGette,RepDianaDeGette,400101,90293,561,29710,N00006134,/m/024z95,,https://degette.house.gov,https://degette.house.gov/rss.xml,,False,,,,2,1187,32,1,2021-03-02 02:35:31 -0500,ocd-division/country:us/state:co/cd:1,,,,CO,1,False,0801,2.7,93.5,6.95
D000210,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000210.,Bill,,Delahunt,,1941-07-18,M,D,,,,repdelahunt,400102,46620,,29731,,/m/028vt9,,,,,False,,,,2,1187,17,4,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:ma/cd:10,,,,MA,10,False,2510,1.43,89.47,11.06
D000216,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000216.,Rosa,,DeLauro,,1943-03-02,F,D,,RosaDeLauro,CongresswomanRosaDeLauro,rosadelauro,400103,19040,26788,29109,N00000615,/m/024zn0,,https://delauro.house.gov,https://delauro.house.gov/rss.xml,,False,,,,8,1187,6,2,2021-03-02 02:35:31 -0500,ocd-division/country:us/state:ct/cd:3,,,,CT,3,False,0903,0.51,92.48,8.05
D000217,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000217.,Thomas,Dale,DeLay,,1947-04-08,M,R,,,,,400104,,,15211,,,,,,,False,,,,14,1187,41,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:tx/cd:22,,,,TX,22,False,4822,3.45,93.83,6.62
D000222,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000222.,Ronald,V.,Dellums,,1935-11-24,M,D,,,,,403364,,,13011,,,,,,,False,,,,28,651,60,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:ca/cd:9,,,,CA,9,False,0609,9.22,88.05,11.95
D000275,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000275.,Peter,,Deutsch,,1957-04-01,M,D,,,,,400106,,,29335,,,,,,,False,,,,6,1187,67,3,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:fl/cd:20,,,,FL,20,False,1220,5.64,86.77,13.79
D000299,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000299.,Lincoln,,Diaz-Balart,,1954-08-13,M,R,,,,,400107,25887,,29336,,/m/023p6h,,,,,False,,,,6,1187,59,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:fl/cd:21,,,,FL,21,False,1221,4.97,90.21,10.15
D000312,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000312.,Jay,,Dickey,,1939-12-14,M,R,,,,,400579,,,29307,,,,,,,False,,,,6,1187,31,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:ar/cd:4,,,,AR,4,False,0504,2.61,93.51,6.94
D000327,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000327.,Norman,D.,Dicks,,1940-12-16,M,D,,RepNormDicks,,RepNormDicks,400109,8131,,14413,,,,,,,False,,,,22,1187,29,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:wa/cd:6,,,,WA,6,False,5306,2.44,89.98,10.56
D000355,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000355.,John,D.,Dingell,,1926-07-08,M,D,,John_Dingell,johndingell,,400110,470,,2605,,/m/0226cw,,http://dingell.house.gov,,,False,,,,44,1187,63,1,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:mi/cd:16,,,,MI,16,False,2616,5.31,87.86,12.6
D000373,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000373.,Julian,C.,Dixon,,1934-08-08,M,D,,,,,400580,,,14620,,,,,,,False,,,,20,1187,87,1,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:ca/cd:32,,,,CA,32,False,0632,7.33,93.24,7.33
D000399,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000399.,Lloyd,,Doggett,,1946-10-06,M,D,,RepLloydDoggett,lloyddoggett,doggett,400111,36810,21689,29571,N00006023,/m/03flzn,,https://doggett.house.gov,https://doggett.house.gov/rss.xml,,False,,,,4,1187,14,0,2021-03-02 02:35:32 -0500,ocd-division/country:us/state:tx/cd:10,,,,TX,10,False,4810,1.18,87.61,12.92
D000424,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000424.,Calvin,M.,Dooley,,1954-01-11,M,D,,,,,400112,,,15814,,,,,,,False,,,,8,1187,27,2,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:ca/cd:20,,,,CA,20,False,0620,2.27,85.82,14.45
D000429,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000429.,John,T.,Doolittle,,1950-10-30,M,R,,,,,400113,,,15815,,,,,,,False,,,,8,1187,54,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:ca/cd:4,,,,CA,4,False,0604,4.55,92.28,8.17
D000482,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000482.,Mike,,Doyle,,1953-08-05,M,D,,USRepMikeDoyle,usrepmikedoyle,CongressmanDoyle,400114,36774,21853,29561,N00001373,/m/03tqjg,,https://doyle.house.gov,https://doyle.house.gov/rss.xml,,False,,,,4,1187,29,0,2021-03-02 02:35:32 -0500,ocd-division/country:us/state:pa/cd:18,,,,PA,18,False,4218,2.44,84.26,16.19
D000492,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000492.,David,,Dreier,,1952-07-05,M,R,,,,RepDavidDreier,400115,,,14813,,/m/024thx,,,,,False,,,,18,1187,15,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:ca/cd:28,,,,CA,28,False,0628,1.26,94.28,6.24
D000533,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000533.,John,J.,Duncan,Jr.,1947-07-21,M,R,,RepJohnDuncanJr,CongressmanDuncan,RepJohnDuncan,400116,6114,27069,15455,N00003209,/m/0450rl,,https://duncan.house.gov,,,False,,,,12,1187,8,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:tn/cd:2,,,,TN,2,False,4702,0.67,89.02,11.41
D000549,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000549.,Jennifer,B.,Dunn,,1941-07-29,F,R,,,,,400117,,,39312,,,,,,,False,,,,6,1187,24,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:wa/cd:8,,,,WA,8,False,5308,2.02,95.49,4.95
E000063,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000063.,Chet,,Edwards,,1951-11-24,M,D,,,,ChetEdwardsTexas,400118,20693,,15816,,/m/03fmkq,,,,,False,,,,8,1187,32,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:tx/cd:11,,,,TX,11,False,4811,2.7,88.96,11.58
E000092,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000092.,Vernon,J.,Ehlers,,1934-02-06,M,R,,,,CongressmanEhlers,400119,,,29362,,/m/02pfscc,,,,,False,,,,6,1187,22,2,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:mi/cd:3,,,,MI,3,False,2603,1.85,87.17,13.36
E000093,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000093.,Robert,L.,Ehrlich,,1957-11-25,M,R,,,,,400523,,,29529,,,,,,,False,,,,4,1187,33,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:md/cd:2,,,,MD,2,False,2402,2.78,91.42,9.12
E000172,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000172.,Jo Ann,,Emerson,,1950-09-16,F,I,,,,USRepJoAnnEmerson,400121,46627,,29736,,/m/03tnqk,,,,,False,,,,4,7,0,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:mo/cd:8,,,,MO,8,False,2908,0.0,100.0,0.0
E000172,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000172.,Jo Ann,,Emerson,,1950-09-16,F,R,,,,USRepJoAnnEmerson,400121,46627,,29736,,/m/03tnqk,,,,,False,,,,4,1180,12,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:mo/cd:8,,,,MO,8,False,2908,1.02,94.54,5.99
E000179,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000179.,Eliot,L.,Engel,,1947-02-18,M,D,,RepEliotEngel,RepEliotLEngel,engel2161,400122,6109,26972,15603,N00001003,/m/03tt1r,,https://engel.house.gov,,,False,,,,10,1187,67,2,2019-11-18 02:30:21 -0500,ocd-division/country:us/state:ny/cd:17,,,,NY,17,False,3617,5.64,92.72,7.84
E000187,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000187.,Phil,,English,,1956-06-20,M,R,,,,,400123,,,29563,,,,,,,False,,,,4,1187,19,2,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:pa/cd:21,,,,PA,21,False,4221,1.6,85.04,15.4
E000194,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000194.,John,,Ensign,,1958-03-25,M,R,,SenEnsign,,SenatorEnsign,300040,37076,,29537,,/m/0204wp,,,,,False,,,,4,1187,24,2,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:nv/cd:1,,,,NV,1,False,3201,2.02,81.87,18.57
E000215,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000215.,Anna,G.,Eshoo,,1942-12-13,F,D,,RepAnnaEshoo,RepAnnaEshoo,RepAnnaEshoo,400124,26130,26741,29312,N00007335,/m/024t6x,,https://eshoo.house.gov,,,False,,,,6,1187,39,2,2021-03-02 02:35:32 -0500,ocd-division/country:us/state:ca/cd:14,,,,CA,14,False,0614,3.29,91.17,9.37
E000226,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000226.,Bob,,Etheridge,,1941-08-07,M,D,,,,,400125,45577,,29745,,/m/028s47,,,,,False,,,,2,1187,17,2,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:nc/cd:2,,,,NC,2,False,3702,1.43,88.74,11.8
E000250,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000250.,Lane,A.,Evans,,1951-08-04,M,D,,,,,400126,,,15022,,,,,,,False,,,,16,1187,9,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:il/cd:17,,,,IL,17,False,1717,0.76,91.42,9.02
E000268,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000268.,Terry,,Everett,,1937-02-15,M,R,,,,,400127,,,29300,,,,,,,False,,,,6,1187,11,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:al/cd:2,,,,AL,2,False,0102,0.93,94.66,5.87
E000282,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000282.,Thomas,W.,Ewing,,1935-09-19,M,R,,,,,400581,,,15845,,,,,,,False,,,,8,1187,40,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:il/cd:15,,,,IL,15,False,1715,3.37,94.43,6.11
F000010,Delegate,Del.,https://api.propublica.org/congress/v1/members/F000010.,Eni,F. H.,Faleomavaega,,1943-08-15,M,D,,EFaleomavaega,617466718276952,,400128,6713,,15651,,/m/01s_hc,,http://faleomavaega.house.gov,,,False,,,,10,0,0,0,2016-06-14 16:31:04 -0400,ocd-division/country:us/state:as/cd:79,,,,AS,At-Large,True,6098,0.0,0.0,
F000030,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000030.,Sam,,Farr,,1941-07-04,M,D,,RepSamFarr,RepSamFarr,CongressmanSamFarr,400129,30645,,29313,,/m/024t9w,,http://farr.house.gov,,,False,,,,6,1187,83,1,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:ca/cd:17,,,,CA,17,False,0617,6.99,91.84,8.73
F000043,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000043.,Chaka,,Fattah,,1956-11-21,M,D,,ChakaFattah,repfattah,ChakaFattah,400130,36763,,29559,,/m/03dsph,,http://fattah.house.gov,,,False,,,,4,1187,77,1,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:pa/cd:2,,,,PA,2,False,4202,6.49,92.48,7.99
F000049,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000049.,Harris,W.,Fawell,,1929-03-25,M,R,,,,,404009,,,15214,,,,,,,False,,,,14,1187,77,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:il/cd:13,,,,IL,13,False,1713,6.49,86.43,13.93
F000053,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000053.,Vic,,Fazio,,1942-10-11,M,D,,,,,404013,,,14624,,,,,,,False,,,,20,1187,28,1,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:ca/cd:3,,,,CA,3,False,0603,2.36,87.42,13.03
F000116,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000116.,Bob,,Filner,,1942-09-04,M,D,,CongBobFilner,,,400133,26133,,29325,,/m/024xqt,,,,,False,,,,6,1187,26,4,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:ca/cd:50,,,,CA,50,False,0650,2.19,84.35,16.19
F000184,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000184.,Floyd,H.,Flake,,1945-01-30,M,D,,,,,404139,,,15411,,,,,,,False,,,,12,640,137,1,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:ny/cd:6,,,,NY,6,False,3606,21.41,90.27,10.14
F000235,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000235.,Tom,,Foglietta,,1928-12-03,M,D,,,,,404190,,,14823,,,,,,,False,,,,18,628,167,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:pa/cd:1,,,,PA,1,False,4201,26.59,90.07,10.16
F000238,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000238.,Mark,Adam,Foley,,1954-09-08,M,R,,,,,400136,,,29510,,,,,,,False,,,,4,1187,35,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:fl/cd:16,,,,FL,16,False,1216,2.95,91.15,9.38
F000257,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000257.,Michael,P.,Forbes,,1952-07-16,M,R,,,,,400582,,,29542,,,,,,,False,,,,4,1187,101,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:ny/cd:1,,,,NY,1,False,3601,8.51,80.32,20.25
F000262,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000262.,Harold,E.,Ford,Jr.,1970-05-11,M,D,,,,,400138,,,29756,,,,,,,False,,,,2,1187,96,1,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:tn/cd:9,,,,TN,9,False,4709,8.09,91.6,8.87
F000440,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000440.,Vito,J.,Fossella,,1965-03-09,M,R,,,,,400139,,,29773,,,,,,,False,,,,2,612,11,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:ny/cd:13,,,,NY,13,False,3613,1.8,92.94,7.75
F000328,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000328.,Tillie,K.,Fowler,,1942-12-23,F,R,,,,,400583,,,29329,,,,,,,False,,,,6,1187,52,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:fl/cd:4,,,,FL,4,False,1204,4.38,94.22,6.23
F000332,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000332.,Jon,D.,Fox,,1947-04-22,M,R,,,,,404280,,,29560,,,,,,,False,,,,4,1187,7,1,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:pa/cd:13,,,,PA,13,False,4213,0.59,82.98,17.54
F000339,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000339.,Barney,,Frank,,1940-03-31,M,D,,,,barneyfrank,400140,,,14824,,/m/0d0lx0,,,,,False,,,,18,1187,69,4,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:ma/cd:4,,,,MA,4,False,2504,5.81,86.18,13.82
F000349,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000349.,Bob,,Franks,,1951-09-21,M,R,,,,,400584,,,29371,,,,,,,False,,,,6,1187,12,1,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:nj/cd:7,,,,NJ,7,False,3407,1.01,82.98,17.54
F000372,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000372.,Rodney,,Frelinghuysen,,1946-04-29,M,R,,USRepRodney,rfrelinghuysen,RepFrelinghuysen,400142,37781,22177,29541,N00000684,/m/03bktp,,https://frelinghuysen.house.gov,,,False,,,,4,1187,7,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:nj/cd:11,,,,NJ,11,False,3411,0.59,86.91,13.61
F000392,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000392.,Martin,,Frost,,1942-01-01,M,D,,,,,400143,,,14626,,,,,,,False,,,,20,1187,55,3,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:tx/cd:24,,,,TX,24,False,4824,4.63,90.56,9.81
F000434,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000434.,Elizabeth,,Furse,,1936-10-13,F,D,,,,,404375,,,29394,,,,,,,False,,,,6,1187,125,4,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:or/cd:1,,,,OR,1,False,4101,10.53,89.19,11.39
G000021,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000021.,Elton,,Gallegly,,1944-03-07,M,R,,eltongallegly24,,,400144,6712,,15412,,/m/024tft,,,,,False,,,,12,1187,34,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:ca/cd:23,,,,CA,23,False,0623,2.86,95.0,5.53
G000041,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000041.,Greg,,Ganske,,1949-03-31,M,R,,,,,400517,,,29521,,,,,,,False,,,,4,1187,22,1,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:ia/cd:4,,,,IA,4,False,1904,1.85,87.65,12.87
G000120,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000120.,Sam,,Gejdenson,,1948-05-20,M,D,,,,,400585,,,14825,,,,,,,False,,,,18,1187,26,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:ct/cd:2,,,,CT,2,False,0902,2.19,91.89,8.65
G000121,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000121.,George,W.,Gekas,,1930-04-14,M,R,,,,,400544,,,15025,,,,,,,False,,,,16,1187,49,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:pa/cd:17,,,,PA,17,False,4217,4.13,93.3,6.88
G000132,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000132.,Richard,Andrew,Gephardt,,1941-01-31,M,D,,,,,400146,,,14421,,,,,,,False,,,,22,1187,132,5,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:mo/cd:3,,,,MO,3,False,2903,11.12,87.23,13.37
G000152,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000152.,James,A.,Gibbons,,1944-12-16,M,R,,,,,400148,,,29739,,,,,,,False,,,,2,1187,30,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:nv/cd:2,,,,NV,2,False,3202,2.53,89.4,11.13
G000180,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000180.,Wayne,T.,Gilchrest,,1946-04-15,M,R,,,,,400149,,,15818,,,,,,,False,,,,8,1187,20,1,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:md/cd:1,,,,MD,1,False,2401,1.68,86.04,14.49
G000210,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000210.,Paul,E.,Gillmor,,1939-02-01,M,R,,,,,400150,,,15606,,,,,,,False,,,,10,1187,36,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:oh/cd:5,,,,OH,5,False,3905,3.03,91.42,9.03
G000212,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000212.,Benjamin,A.,Gilman,,1922-12-06,M,R,,,,,400536,,,14015,,,,,,,False,,,,26,1187,19,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:ny/cd:20,,,,NY,20,False,3620,1.6,80.85,19.68
G000225,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000225.,Newt,,Gingrich,,1943-06-17,M,R,,,,,404587,,,14627,,,,,,,False,,,,20,1187,1051,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:ga/cd:6,,,,GA,6,False,1306,88.54,99.24,1.52
G000272,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000272.,Henry,B.,Gonzalez,,1916-05-03,M,D,,,,,404634,,,10520,,,,,,,False,,,,38,1187,798,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:tx/cd:20,,,,TX,20,False,4820,67.23,96.29,3.71
G000280,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000280.,Virgil,H.,Goode,,1946-10-17,M,D,,,,,400153,,,29767,,,,,,,False,,,,2,1187,20,1,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:va/cd:5,,,,VA,5,False,5105,1.68,59.77,40.77
G000289,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000289.,Robert,W.,Goodlatte,,1952-09-22,M,R,,RepGoodlatte,BobGoodlatte,RepBobGoodlatte,400154,27025,27116,39308,N00009154,/m/0284s7,,https://goodlatte.house.gov,,,False,,,,6,1187,3,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:va/cd:6,,,,VA,6,False,5106,0.25,95.13,5.4
G000291,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000291.,William,F.,Goodling,,1927-12-05,M,R,,,,,400586,,,14288,,,,,,,False,,,,24,1187,39,1,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:pa/cd:19,,,,PA,19,False,4219,3.29,93.26,7.28
G000309,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000309.,Bart,,Gordon,,1949-01-24,M,D,,,,repbartgordon,400155,5452,,15216,,/m/03tm06,,,,,False,,,,14,1187,26,3,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:tn/cd:6,,,,TN,6,False,4706,2.19,83.36,17.18
G000336,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000336.,Porter,J.,Goss,,1938-11-26,M,R,,,,,400156,,,15607,,,,,,,False,,,,10,1187,77,0,2019-10-08 02:28:37 -0400,ocd-division/country:us/state:fl/cd:14,,,,FL,14,False,1214,6.49,93.6,6.96
