uuid,symbol,name,color,iconUrl,marketCap,price,listedAt,tier,change,rank,sparkline,lowVolume,coinrankingUrl,24hVolume,btcPrice
hkjDLHddC,WNXM,Wrapped NXM,,https://cdn.coinranking.com/JyJkyb3I5/NXM.png,79825841,33.427000309007376,1600249739,1,-2.07,263,"['34.15125165702626', '34.25651297675963', '34.34645675809031', '34.58583814148868', '34.422994209310986', '34.26931092457285', '33.94684186137406', '33.53605763672967', '33.761660053422496', '33.64270988431212', '33.679994531067166', '33.76169208805913', '33.75522230370737', '33.883199729732276', '33.882749719086924', '33.89079191591185', '34.08295830794801', '34.01945376955398', '33.81002691370038', '33.81058498039507', '33.841043698916494', '33.8379077111184', '33.6789259623872', '33.31238820776716']",False,https://coinranking.com/coin/hkjDLHddC+wrappednxm-wnxm,2341053,0.000978281273300247
qMywaRrsGk,HPO,Hippocrat,#000000,https://cdn.coinranking.com/NozqTnjqf/LqROfoGO_400x400.png,78794590,0.07263953121851166,1686017204,1,0.68,264,"['0.07217851104096608', '0.07243712894160595', '0.07295778265233022', '0.07292632787697197', '0.07347639061495581', '0.07354972269002792', '0.0729449402620649', '0.0726504833246195', '0.07300351584413499', '0.07261197698771653', '0.07272499421392932', '0.07301014181779479', '0.07344785712845488', '0.07392371149080444', '0.07397319312509414', '0.07339161564636389', '0.07389839875006333', '0.07361309570700371', '0.07318647896648356', '0.07331458762288481', '0.0731655120345175', '0.07340273245498344', '0.07276883000227068', '0.07214699160007863']",False,https://coinranking.com/coin/qMywaRrsGk+hippocrat-hpo,2880603,0.000002125247164015
oMBtIfxSwJO52,BNT,Bancor,#102644,https://cdn.coinranking.com/ryEqP8u_-/bnt.svg,78014819,0.550654352374317,1451433600,1,-10.02,265,"['0.609403748665851', '0.6156268139873234', '0.6231900580723451', '0.6279145795145641', '0.5901212764671427', '0.567131930750055', '0.5623590941388096', '0.5614148874100678', '0.5684412419891731', '0.5669951323062875', '0.567429057699398', '0.5662445690150774', '0.5629909738301002', '0.5687965238623467', '0.5685802159710264', '0.5700145256918102', '0.5783980015667516', '0.5617053259962574', '0.5496356623929758', '0.5491296874561604', '0.5512341939541805', '0.5527412892700342', '0.5504172246767858', '0.5477316899149097']",False,https://coinranking.com/coin/oMBtIfxSwJO52+bancor-bnt,50331928,0.000016115560355678
NuvA0CBFvJ,DESO,Decentralized Social,#000fff,https://cdn.coinranking.com/K5Ho-66S9/10442.png,77600978,8.734387277872965,1659496949,1,-0.39,266,"['8.798248213016814', '8.765979001089828', '8.766776211077742', '8.775621946170341', '8.789944874342014', '8.790383266182149', '8.812594331205593', '8.78125812172954', '8.793659564380723', '8.799120129277117', '8.78498107316557', '8.805000229044817', '8.830551546724227', '8.800000644349337', '8.825473721705523', '8.820946890598156', '8.774257711797603', '8.784590608817908', '8.789181698460427', '8.774666214347894', '8.79013350247138', '8.774364224443579', '8.778548019513872', '8.758481688990075']",False,https://coinranking.com/coin/NuvA0CBFvJ+decentralizedsocial-deso,2467484,0.00025562232413037
VoX8kSSysw1Rt,SYS,Syscoin,#0089CF,https://cdn.coinranking.com/Vtb0i46CX/syscoin.svg,77588898,0.08737488469025208,1417478400,1,-5.02,267,"['0.09215361663538917', '0.09149846894568553', '0.09168321494445993', '0.09217827132449807', '0.09114078945615255', '0.09040910994558865', '0.08936260467271787', '0.08798704585225635', '0.08802560788718468', '0.087692588299515', '0.08826955707120407', '0.08834055572133533', '0.08810092765153796', '0.08898610693884977', '0.08838462265773454', '0.0871334180041559', '0.08804734445473202', '0.08840421228769442', '0.08818092353492159', '0.08805468972061141', '0.08837122614578068', '0.08851081990235006', '0.08782189271971107', '0.08684380288135718']",False,https://coinranking.com/coin/VoX8kSSysw1Rt+syscoin-sys,3652230,0.000002557130842106
SoZYFQ6gj,AGLD,Adventure Gold,#000000,https://cdn.coinranking.com/InR4CCSTt/11568.png,76946606,0.9956858774814799,1631021705,1,11.42,268,"['0.8874975088716642', '0.8922861650168415', '0.8990497122928612', '0.9008700237755497', '0.891426979289533', '0.8983844138130178', '0.8900100519226041', '0.8924802452961735', '0.9066345617973901', '0.9210192973971002', '0.9296222617852488', '0.9280336317367505', '0.932541703543', '0.9500780352975039', '0.9904950417315237', '0.9954924736078649', '0.9689442344775859', '0.966504326891004', '0.9717728421382654', '0.9844986150358619', '0.9842332328156703', '0.9715418125629413', '0.9724791404938304', '0.9817942026854747']",False,https://coinranking.com/coin/SoZYFQ6gj+adventuregold-agld,56294776,0.000029139941933922
jiAzNs2HF,RDNT,Radiant Capital,#9fc5e8,https://cdn.coinranking.com/vdrcTBKbGp/radiant-capital.png,76720197,0.2310562771724701,1665132364,1,-1.38,269,"['0.23434681068103724', '0.2362555858289689', '0.23731813357459997', '0.24082585683516083', '0.2383889055899836', '0.23651148498205127', '0.2317129378102875', '0.22774424775492944', '0.22899582183076317', '0.22763320460828088', '0.2293904025163361', '0.22910330342458712', '0.2282956994981111', '0.23073731656548993', '0.2320667931569709', '0.23158646016140425', '0.23532973564495438', '0.2333425853745825', '0.2318801568934713', '0.23165798535231588', '0.23143367096127404', '0.2316678734040405', '0.23041461278467973', '0.22869128915837905']",False,https://coinranking.com/coin/jiAzNs2HF+radiantcapital-rdnt,25519004,0.000006762139197258
Kj-E5mL1L,VEGA,Vega Protocol,#000000,https://cdn.coinranking.com/JriIZFyh7/10223.png,75553014,1.3141062612647256,1649660485,1,-2.10,270,"['1.3419971755921283', '1.3534221276042055', '1.3634405565685384', '1.3617435490367784', '1.357866659786554', '1.358148105305975', '1.3490441243539437', '1.334832585388883', '1.339957539701408', '1.336295652962214', '1.330952804993501', '1.3300744455155824', '1.3305089585808278', '1.332741849883434', '1.3505339932719458', '1.3497044478764861', '1.3497788819571004', '1.3528874635226338', '1.3507274206654232', '1.3484152768864444', '1.345507418000516', '1.342102081583841', '1.3377417643697225', '1.3163304760548744']",False,https://coinranking.com/coin/Kj-E5mL1L+vegaprotocol-vega,700305,0.000038458896539857
ZbdTvGobTRFYp,IQ,Everipedia,#5baad7,https://cdn.coinranking.com/bFhE7L92g/2930.png,74876523,0.005100358809568505,1531526400,1,0.64,271,"['0.005067844143613257', '0.005078533825877025', '0.005075387121863405', '0.005053728102947263', '0.005088784354903024', '0.005104956101477859', '0.00506249207217853', '0.005034762187764682', '0.005052386186944308', '0.005028720694496546', '0.005047844936880241', '0.005066899805357615', '0.00506335867987689', '0.005097108126332508', '0.005130411126838908', '0.005083820786690295', '0.005104700008216451', '0.005098720916466209', '0.005096507581237836', '0.005105506504267108', '0.005122120884276447', '0.005120690150422715', '0.005077811163352794', '0.005049458637992336']",False,https://coinranking.com/coin/ZbdTvGobTRFYp+everipedia-iq,5538591,1.49268120513e-7
NxuQQb623,STT,Statter,#000000,https://cdn.coinranking.com/OR_YHAS4E/vtyfKcG-_400x400.png,73957788,1.4690315236948426,1685930834,1,0.10,272,"['1.467969832974582', '1.4684253152773807', '1.4513965815405168', '1.4648255047913241', '1.4706573995403378', '1.470247640307354', '1.4732024638431385', '1.4669753696727905', '1.470366597873332', '1.471759881230365', '1.4693823791436946', '1.4695823551454315', '1.4704340455161944', '1.4674365350178344', '1.4716491957839406', '1.4711597994988157', '1.468093574789728', '1.4713631813632309', '1.4716559395651096', '1.4703452532663126', '1.4711059857541435', '1.4706730531527157', '1.4731621787186169', '1.4723872434935419']",False,https://coinranking.com/coin/NxuQQb623+statter-stt,5026760,0.000043105864846065
_tpssiAXwrHfr,OMG,OMG Network,#4967FF,https://cdn.coinranking.com/QgAg0SB-W/OMG.png,73600308,0.524796602191657,1499990400,1,2.18,273,"['0.5137130344526872', '0.5192204700954358', '0.5244830201720873', '0.5314956820307035', '0.5313423459365038', '0.5296777030070213', '0.5220612483973037', '0.5141962940025588', '0.5198193940543273', '0.518145095033913', '0.5227047822439252', '0.5205556132447702', '0.5188051732894489', '0.5298783945989552', '0.5292645638658927', '0.5266233171248265', '0.535128091484014', '0.5344649644414391', '0.5321653840689496', '0.5312541805929638', '0.53108578459711', '0.5317559174059766', '0.5243960448837087', '0.5172289189364999']",False,https://coinranking.com/coin/_tpssiAXwrHfr+omgnetwork-omg,49594467,0.000015358802269714
XgVorxyoa,ICE,Popsicle Finance,#48bcda,https://cdn.coinranking.com/sNgN3tkep/9073.png,72791870,1.0930225474349944,1640656850,1,0.67,274,"['1.085142333613598', '1.0869348303760815', '1.0874428320161058', '1.087113186530416', '1.0849684549166623', '1.087318372016457', '1.0883597303698362', '1.0828660160827086', '1.0838497883899858', '1.0830677036247038', '1.0570823658874313', '1.077787149026578', '1.0159736287475056', '1.0764337135769493', '1.0789395431714115', '1.0866137323876528', '1.0907831349448194', '1.0856451065280601', '1.089184949955116', '1.090021451341313', '1.0929350440768277', '1.0944160642083183', '1.0976590489222775', '1.0975769133474684']",False,https://coinranking.com/coin/XgVorxyoa+popsiclefinance-ice,1434179,0.000031981132460966
nl0sHIBJ4,DAR,Mines of Dalarnia,#000000,https://cdn.coinranking.com/eSk8h5X6S/moDDAR.png,72171184,0.090213980291199,1637889964,1,-0.48,275,"['0.09055445867589629', '0.09092682183567574', '0.09165158177877032', '0.09271847256162884', '0.09233339995286717', '0.09173483582345647', '0.09061899904236573', '0.08907169231032275', '0.08930287419009206', '0.08888780936605141', '0.08966431553197061', '0.08941881399856842', '0.08916495232480438', '0.09072147976925418', '0.09106442593022003', '0.09075101945684982', '0.09177865498778981', '0.09090041705121515', '0.09037972260091584', '0.09042348337274263', '0.09054632699941331', '0.09071808327697288', '0.08987647970131349', '0.08921400235905859']",False,https://coinranking.com/coin/nl0sHIBJ4+minesofdalarnia-dar,20978718,0.000002640220381515
3xm26maby,SDEX,SdexToken,#2ac27a,https://cdn.coinranking.com/w7q9cxVsN/vDHTa1n9_400x400.PNG,71851608,0.010264734009467417,1680581997,1,-0.26,276,"['0.010298791828507127', '0.010328929420554089', '0.010374323144454868', '0.010286942699405928', '0.010149372095401142', '0.010136761943539433', '0.01015573243282595', '0.010000152988215903', '0.009985259588911057', '0.009974667499529013', '0.009964213048321346', '0.010009850283992414', '0.010022489555411455', '0.010107995455117482', '0.010215762279068584', '0.010199113843008908', '0.010195811550113397', '0.01010437215298047', '0.010027888414239582', '0.009985322012807728', '0.009972799485187232', '0.009857521564956721', '0.009860631326724005', '0.009781236907874412']",False,https://coinranking.com/coin/3xm26maby+sdextoken-sdex,1729640,3.00409757503e-7
nQDGM2XQK,ACS,Access Protocol,#9fc5e8,https://cdn.coinranking.com/gKNuxw_v-/1663691449945.png,71851427,0.002358081103845525,1676531074,1,3.03,277,"['0.002293254170042819', '0.002297285348715315', '0.002309725599890378', '0.002315918613121347', '0.002345717706290063', '0.002341139511504667', '0.002374210870163046', '0.002386952724572828', '0.002478806931877931', '0.002532110192845432', '0.002549672582492623', '0.002468997645915539', '0.002442225584043963', '0.002393990757274195', '0.002374893030722872', '0.002376548547859951', '0.002393729123910401', '0.002463187567353972', '0.002475880866101335', '0.002483475856525847', '0.002450964528661512', '0.002416015107980604', '0.002408587141828789', '0.002370901458465173']",False,https://coinranking.com/coin/nQDGM2XQK+accessprotocol-acs,4532619,6.901207298e-8
ScNACY_Ly,ROSE,Oasis Network,#0086F5,https://cdn.coinranking.com/xYyf1DMBg/oasis-network.png,71741619,0.047827746246610625,1617282936,1,2.21,278,"['0.04667006776812353', '0.046964694764513794', '0.04723570570201638', '0.04809411329328698', '0.048167071886824814', '0.04795082826148662', '0.04744787946791835', '0.04695368005392084', '0.047586270473382444', '0.047077360003607814', '0.04728167303335822', '0.047215481076715735', '0.047003048706871726', '0.04773579234150502', '0.04774137750600529', '0.0475242427234792', '0.048077755178778096', '0.04775678715444089', '0.047369185523230044', '0.04756876173455384', '0.04770164046053091', '0.04806851064846673', '0.04771117055982744', '0.04728090373374422']",False,https://coinranking.com/coin/ScNACY_Ly+oasisnetwork-rose,32623440,0.000001399736382705
gyeL8ikF4,ALEPH,aleph.im,#615ced,https://cdn.coinranking.com/edhWZux5R/5821.png,71493716,0.07149371585924937,1626243117,1,3.33,279,"['0.06913454856506039', '0.07036860625314544', '0.07048946722989106', '0.07058392645250255', '0.07065226641752449', '0.07421035341295096', '0.07424709897646478', '0.072410008191193', '0.07242576001099003', '0.07227483898166988', '0.0722320472679159', '0.07246798123212417', '0.07231895124883603', '0.07216343945648442', '0.0726384953127226', '0.07262917960857396', '0.07286730946121037', '0.07312839616393034', '0.07274543767837562', '0.0728552146090352', '0.0728555009730773', '0.07286352108778815', '0.0720684275200808', '0.07181269958671392']",False,https://coinranking.com/coin/gyeL8ikF4+alephim-aleph,797833,0.000002092349380357
4UM6MucwFvYex,DENT,Dent,#fa2922,https://cdn.coinranking.com/BJEc3RhmG/dent.svg,70562745,0.000705627447072424,1498780800,1,0.31,280,"['0.000703869371688471', '0.000706982668741093', '0.000708620488406997', '0.000718782348769413', '0.000713638972284541', '0.000708922934778479', '0.000700805850863968', '0.000694224719368798', '0.000698216740417613', '0.000698265921853584', '0.000699890421782914', '0.000698390078394332', '0.000696140721325729', '0.000703024024049073', '0.000704876242707312', '0.000703483347092262', '0.000711894929442333', '0.000709057681246345', '0.000706113670883853', '0.000706180899349796', '0.000707057051643413', '0.0007104326046867', '0.00070441171654242', '0.000698015601861995']",False,https://coinranking.com/coin/4UM6MucwFvYex+dent-dent,6186279,2.0651033925e-8
fJCJXsceI,THN,Throne,#000000,https://cdn.coinranking.com/7H0-fM4LN/10805.png,70437472,0.03567901826911745,1632440404,1,0.40,281,"['0.03564052413360629', '0.035804738283079736', '0.03559209296276317', '0.035618889399987815', '0.03571080191031988', '0.035589242200958396', '0.03572557798941405', '0.035654976832781626', '0.0355860450247544', '0.035484671015805734', '0.03564358663752971', '0.0356744865379115', '0.03582414072391687', '0.03582423156157271', '0.03565812276819966', '0.035702162578764914', '0.035662458739195955', '0.03568407846001586', '0.0356918154473713', '0.03579290123493017', '0.037091733215833124', '0.0365465892088343', '0.036093112710413884', '0.035811302730578226']",False,https://coinranking.com/coin/fJCJXsceI+throne-thn,2105696,0.000001044189281113
DLr6VeXg72S1,SYN,Synapse,#000000,https://cdn.coinranking.com/1lQoaECjp/e_fZt-du_400x400.png,70197493,0.36984060210521197,1634017118,1,6.46,282,"['0.34773799406221045', '0.3520425142575904', '0.3578876730706676', '0.3575033593207002', '0.34707954320502593', '0.35261539469509845', '0.3481005829622403', '0.3404799803621895', '0.33883313845508595', '0.3369373225676399', '0.3367107258550289', '0.34257757872860134', '0.3424947457784577', '0.3428411503963443', '0.349578694464837', '0.3507761226991382', '0.37403609905245', '0.37228827381979684', '0.3806409056110803', '0.38430100627815494', '0.37815326521272097', '0.3735850631040386', '0.3695493385313886', '0.36588897239613594']",False,https://coinranking.com/coin/DLr6VeXg72S1+synapse-syn,23667848,0.000010823828994555
VVW-1jVo-,RAY,Raydium,#000000,https://cdn.coinranking.com/ClZxN_xIa/8526.png,70182024,0.18757336776836464,1627278698,1,-0.23,283,"['0.18794365069228297', '0.18812422819235095', '0.188622076044411', '0.18886127029879946', '0.18763023172652268', '0.18646658823804688', '0.1844174494829418', '0.18145193842979265', '0.18250928793582827', '0.18222699169073955', '0.1819908387180074', '0.18193787589202876', '0.1822792573151098', '0.18348880002576007', '0.18340103405892233', '0.18318496313263077', '0.18515899733307586', '0.1846606308152953', '0.18462954373212068', '0.1846858010210207', '0.1849927255058831', '0.18586352690423108', '0.1857518223711457', '0.1863045711612638']",False,https://coinranking.com/coin/VVW-1jVo-+raydium-ray,5437875,0.000005489559678145
Z8fBVuVYY,CUBE,Somnium Space CUBEs,#000000,https://cdn.coinranking.com/pwPqOR_Pt/cube.png,69937545,0.699375448975969,1604402038,1,-0.32,284,"['0.7016475072684785', '0.7017408803181885', '0.729248604988061', '0.7024468412028381', '0.7221581625960473', '0.7027261396326103', '0.7043770254576384', '0.7022666254920227', '0.702274252166016', '0.7023517315031302', '0.7011278728684366', '0.7012382675764259', '0.7016028700688487', '0.700289176668854', '0.702030744751138', '0.70194476580869', '0.7001930099852268', '0.7015926352588521', '0.7017603852661428', '0.7012632779078144', '0.7010943071776087', '0.7009676560310584', '0.7023027456230351', '0.7020668831359673']",False,https://coinranking.com/coin/Z8fBVuVYY+somniumspacecubes-cube,857115,0.000020466451039767
1Hgs6-5ty,WIN,WINkLink,#000000,https://cdn.coinranking.com/CV-DrPxjp/4206.png,69350527,0.000067368422617751,1565959320,1,-0.67,285,"['0.000067964309797089', '0.000068573601965663', '0.000069871301928823', '0.000070660174581706', '0.000069760858308085', '0.000069684426287244', '0.000068898332690532', '0.000067846616635192', '0.000068009280167575', '0.000067766267640516', '0.000068013160022253', '0.000067932474596036', '0.000067852362888706', '0.000068037987785417', '0.000068336987813994', '0.000068289354890057', '0.00006857836650505', '0.000068496356674456', '0.000068335228137325', '0.000068242571461193', '0.000068360950759226', '0.000068264379666662', '0.000068088139102302', '0.00006743145351335']",False,https://coinranking.com/coin/1Hgs6-5ty+winklink-win,9798078,1.971617724e-9
Lw-FY2E5F,LAZIO,Lazio Fan Token,#000000,https://cdn.coinranking.com/wpTiRmWFy/12687.png,68661539,1.7165384838602542,1642042673,1,-0.80,286,"['1.7323529048786726', '1.7421155893813463', '1.742827644371249', '1.7608580809776457', '1.745746022704735', '1.7319638862553446', '1.7127826193176259', '1.7041855244306379', '1.7174029404529478', '1.7117030191368132', '1.713316483515698', '1.7161830601807', '1.7168403923693578', '1.717426870525404', '1.7224786962772867', '1.7193265854172757', '1.7319119924674187', '1.7245165157269247', '1.7181955910039226', '1.7165336689356898', '1.7206289940739863', '1.7203027321356459', '1.7104439363585882', '1.700913524776632']",False,https://coinranking.com/coin/Lw-FY2E5F+laziofantoken-lazio,3398564,0.000050236558414941
-oseAsDmP,STMX,StormX,#d1606d,https://cdn.coinranking.com/PiV3iz_3F/2297.png,68576531,0.006857653086502827,1626845770,1,-0.68,287,"['0.006906346252890032', '0.00693205784369974', '0.006917014110507135', '0.006926825449368282', '0.006854403000087274', '0.006853463251638668', '0.006805843897935699', '0.006767854923213442', '0.006814024493004517', '0.00679997746136781', '0.006852050627275395', '0.006851709043507803', '0.006846863780946212', '0.00692568750016276', '0.006925470306848783', '0.006883873779703049', '0.006978930766617844', '0.006946862951120412', '0.006904509753790751', '0.006933565945411057', '0.006941808216573738', '0.006953583294085294', '0.006856817460306975', '0.006794026674807799']",False,https://coinranking.com/coin/-oseAsDmP+stormx-stmx,29973772,2.00697446115e-7
m8xQig3tp,CBK,Cobak Token,#778df2,https://cdn.coinranking.com/BG52DhbsO/8107.png,67844487,0.6784448605811784,1614260252,1,-0.85,288,"['0.6824518145776125', '0.6838639494196463', '0.6880789568408033', '0.6875716829025621', '0.6879365330200075', '0.6880520311223806', '0.6835630462945161', '0.6829617469507983', '0.6840578786083839', '0.6877767714910509', '0.6888168609418258', '0.6879546524914377', '0.6894765480334196', '0.6975387405423096', '0.698052400514404', '0.6903413580755681', '0.690364254856017', '0.6871851657777169', '0.684591418851809', '0.6822539375829793', '0.6849910721600171', '0.6848555977537039', '0.6799539910275476', '0.6777564364983786']",False,https://coinranking.com/coin/m8xQig3tp+cobaktoken-cbk,4104042,0.00001985394045873
3_DmRbOOn,TON,Tokamak Network,#0962ba,https://cdn.coinranking.com/w3UT-SCAT/6731.png,67743296,1.4517004177556252,1627266448,1,1.54,289,"['1.4315486353472922', '1.434344841741344', '1.4402997813124905', '1.4427635771769776', '1.4556108740048836', '1.4553557711253484', '1.4459925170389616', '1.4376695115938636', '1.4433697640450183', '1.4384678112817313', '1.44318714419824', '1.450488373543726', '1.4484976528986888', '1.4604349317929306', '1.4748619577607172', '1.4684315883994616', '1.4679832237726407', '1.4584793598905421', '1.4559824712998508', '1.457432930161425', '1.4632239302402053', '1.463478958982469', '1.4478190828394082', '1.4393977025234557']",False,https://coinranking.com/coin/3_DmRbOOn+tokamaknetwork-ton,4801165,0.000042473046619125
APZJdoWV8,POND,Marlin POND,#667fff,https://cdn.coinranking.com/UC84GnmH5/7497.png,67677286,0.009507795569055906,1627448494,1,2.32,290,"['0.009261060730946777', '0.00925318533154399', '0.009277192968298643', '0.009375594675282891', '0.009368572974048944', '0.009389809611450622', '0.009250226966988021', '0.009112127915545658', '0.009165370187462742', '0.009125429039046002', '0.009162833341478447', '0.009163860938065356', '0.009107665898639188', '0.009187489056434813', '0.009207564802668135', '0.009153631203392677', '0.009253931693132236', '0.009254593542176554', '0.009257314464737864', '0.009572528681144363', '0.009699703401611436', '0.009747789309542468', '0.009695264184589257', '0.009470319371521672']",False,https://coinranking.com/coin/APZJdoWV8+marlinpond-pond,8315275,2.78257045789e-7
Of-8L640D,OXT,Orchid Protocol,#5f45ba,https://cdn.coinranking.com/WsG43AdrY/orchid.svg,67098148,0.06709814688894643,1576774440,1,1.43,291,"['0.06602121126356601', '0.06634174081699089', '0.0665449383258201', '0.06734698673601262', '0.06684591662715939', '0.06631706764387915', '0.0652551083804706', '0.06476408962693261', '0.06518847637917652', '0.0653878694968374', '0.06614473527187338', '0.06602292175400272', '0.06571189818414405', '0.06647944267133818', '0.06693687114146757', '0.06699631212227382', '0.0673931579498769', '0.06710468630256115', '0.06729193539941529', '0.06753205061834118', '0.06766537129509699', '0.06818494524534924', '0.06699625452198713', '0.06620955782981287']",False,https://coinranking.com/coin/Of-8L640D+orchidprotocol-oxt,10854635,0.000001963707780172
1I8eZONKt,GMT,STEPN,#ff8f2b,https://cdn.coinranking.com/UbFmDkspk/18069.png,67097442,0.1619629378760341,1649840501,1,0.17,292,"['0.1619334380403589', '0.16291188462575093', '0.16343799873792197', '0.16689977315627727', '0.1655902915025772', '0.16471220045291093', '0.16264590417697716', '0.16018192278157198', '0.16214788832341384', '0.16097765921338655', '0.1618073527325862', '0.16115777742086343', '0.1603341138785857', '0.1620730760760455', '0.16287688289387256', '0.16317099352224984', '0.1655902411011347', '0.16438567184469216', '0.16319089621199', '0.16310917253428814', '0.16364552238710411', '0.16385228639853308', '0.16211792053267118', '0.16043345579043414']",False,https://coinranking.com/coin/1I8eZONKt+stepn-gmt,28469697,0.000004740039717238
0GZ2qBGZF,PERP,Perpetual Protocol,#333b53,https://cdn.coinranking.com/C8E_miVPo/vaFrHEUy_400x400.png,66923228,0.5981151089473566,1625708451,1,0.53,293,"['0.5939402479103737', '0.6001771634556938', '0.6016786628800107', '0.6146524917933521', '0.6097542606305659', '0.606682347913427', '0.6009178305176264', '0.5887384527504254', '0.5919730943847714', '0.5900701934399374', '0.5950591249493851', '0.5931778809091189', '0.5895894288912354', '0.5983577756490253', '0.6044496689816918', '0.6065457126072903', '0.6103001991694783', '0.6031442108334814', '0.5993019580907417', '0.5975203842097857', '0.5950655088305438', '0.6000845286952633', '0.593890090244583', '0.590489986337927']",False,https://coinranking.com/coin/0GZ2qBGZF+perpetualprotocol-perp,15122854,0.000017504556345233
TvIxLzUH2,GHST,Aavegotchi,#fb15f4,https://cdn.coinranking.com/vwkN4xJk7/ghst.png,66574400,0.8115445852806946,1611763792,1,0.64,294,"['0.8066290866452092', '0.8108044013915028', '0.8114428981940077', '0.8128547679401036', '0.814928919638525', '0.8138609446541516', '0.8112158514241459', '0.8047679418420178', '0.8053625364070072', '0.8045921539027163', '0.8055259432801616', '0.8081233966301479', '0.8093699102412493', '0.8086042507323613', '0.812078160493553', '0.8094328469920105', '0.8121201377818131', '0.8124035951393063', '0.8130818913310704', '0.8156927192990507', '0.816729103887093', '0.8171396909245008', '0.8174381660330549', '0.8131039368038483']",False,https://coinranking.com/coin/TvIxLzUH2+aavegotchi-ghst,2168480,0.00002375082606543
hEW1ce9d9,ALPINE,Alpine F1 Team Fan Token,#000000,https://cdn.coinranking.com/H7A04dVRc/18112.png,66382442,1.6595610508752316,1648182766,1,-0.54,295,"['1.672556418033969', '1.6705825855335377', '1.6714207442179787', '1.679542153589503', '1.6815812705373754', '1.6771033433859448', '1.6587504939566253', '1.6416967288629245', '1.647227970355648', '1.6438491151102261', '1.6465769528150962', '1.652931501283336', '1.6492050833264236', '1.6532855021209651', '1.6640597472900345', '1.6557089406311136', '1.6704767136881151', '1.6702938710389035', '1.670903100440388', '1.673128972936285', '1.6718834215126024', '1.6688964643610475', '1.6621960817918302', '1.64946047920092']",False,https://coinranking.com/coin/hEW1ce9d9+alpinef1teamfantoken-alpine,3158536,0.000048569045471072
NXEHA2s6QvTyd,XVG,Verge,#00cbff,https://cdn.coinranking.com/KJYy27kB_/verge-xvg.svg,66298065,0.004012727273727565,1454889600,1,-1.20,296,"['0.004044236479845312', '0.004013792679256093', '0.003996834051451303', '0.00405380914839939', '0.004050315551131055', '0.004016443953949125', '0.003962939642144117', '0.00389192995327416', '0.003912868974777196', '0.003889894802380059', '0.003903746423130667', '0.003902324521291055', '0.003874480641903234', '0.003949571537063905', '0.003961443254211368', '0.003943921009990823', '0.004008289249854355', '0.00395815422092998', '0.003919933111826711', '0.003910559665949536', '0.003969692360775203', '0.00402361839023765', '0.003954067556362982', '0.003959432821989164']",False,https://coinranking.com/coin/NXEHA2s6QvTyd+verge-xvg,21177392,1.17437278561e-7
3hb2F5evE44f,AERGO,AERGO Chain,#bfbfbf,https://cdn.coinranking.com/XeYm1CMZn/3637.png,65905573,0.13181114395725818,1551419820,1,8.58,297,"['0.12139353547668029', '0.12284059202685749', '0.12386801625308964', '0.12395836310156111', '0.12490264527699846', '0.12478616125987801', '0.12287356146915429', '0.12217371818935262', '0.12323599332131727', '0.1219373823593705', '0.12234347170199623', '0.12286545534672258', '0.12331255376468957', '0.12497999686574571', '0.12478978942810176', '0.12959200151526992', '0.1312679681514576', '0.132730730455466', '0.13535981786102924', '0.13717678771445974', '0.1365561967399067', '0.13424435199667595', '0.13063272946123355', '0.12980593983739']",False,https://coinranking.com/coin/3hb2F5evE44f+aergochain-aergo,28694002,0.000003857611288887
HFvoXUQh4,CORE,Core DAO,#000000,https://cdn.coinranking.com/iKfMgMGBC/core.png,65337656,0.39370485514685094,1675917398,1,-1.81,298,"['0.4002423141640745', '0.4017539869542127', '0.40099008850855034', '0.40306236624298886', '0.4027670623893019', '0.3986939455033291', '0.3954115088744618', '0.39388924249832047', '0.39426819337432834', '0.3939594503347652', '0.39431544034438304', '0.3945742092190719', '0.39370525638078147', '0.3968332129617518', '0.39837872930969764', '0.39703966581750333', '0.39885876384851127', '0.3965886893345807', '0.3952949201055091', '0.39516808820115773', '0.3956528857687093', '0.39588457125959803', '0.39344332531992665', '0.39188871673541964']",False,https://coinranking.com/coin/HFvoXUQh4+coredao-core,35406219,0.000011522244994678
RXBg5Fbgt,WILD,Wilder World,#000000,https://cdn.coinranking.com/W2uH_MNPK/9674.png,65242878,0.2347722753916101,1653893338,1,-5.53,299,"['0.24918788285436627', '0.2509971357334232', '0.2505836020709089', '0.2516347978056494', '0.2503173997345102', '0.24786406465865712', '0.24635892606024332', '0.24406963924247707', '0.24401006237033668', '0.24253645787157493', '0.2428662239423927', '0.2429639248245405', '0.24164383533251255', '0.24207725441224043', '0.24208018872933795', '0.24161120635444677', '0.24241424251596072', '0.24265981949456025', '0.241284053425025', '0.24006901977436926', '0.23890070440783115', '0.23820943614073764', '0.2369238014255313', '0.23448132434487856']",False,https://coinranking.com/coin/RXBg5Fbgt+wilderworld-wild,616099,0.00000687089234399
