id,title,short_title,api_uri,first_name,middle_name,last_name,suffix,date_of_birth,gender,party,leadership_role,twitter_account,facebook_account,youtube_account,govtrack_id,cspan_id,votesmart_id,icpsr_id,crp_id,google_entity_id,fec_candidate_id,url,rss_url,contact_form,in_office,cook_pvi,dw_nominate,ideal_point,seniority,total_votes,missed_votes,total_present,last_updated,ocd_id,office,phone,fax,state,district,at_large,geoid,missed_votes_pct,votes_with_party_pct,votes_against_party_pct
C000880,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000880.,Michael,D.,Crapo,,1951-05-20,M,R,,MikeCrapo,mikecrapo,senatorcrapo,300030,26440,26830,29345,N00006267,/m/021pgp,,https://www.crapo.senate.gov,,,False,,,,2,1122,11,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:id/cd:2,,,,ID,2,False,1602,0.98,90.85,8.4
C000994,Representative,Rep.,https://api.propublica.org/congress/v1/members/C000994.,Randy,'Duke',Cunningham,,1941-12-08,M,R,,,,,400091,,,15812,,,,,,,False,,,,4,1122,23,1,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ca/cd:51,,,,CA,51,False,0651,2.05,92.37,6.97
D000046,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000046.,Pat,,Danner,,1934-01-13,F,D,,,,,400578,,,29370,,,,,,,False,,,,2,1122,13,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:mo/cd:6,,,,MO,6,False,2906,1.16,87.6,11.65
D000051,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000051.,George,,Darden,,1943-11-22,M,D,,,,,403190,,,15084,,,,,,,False,,,,12,1122,16,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ga/cd:7,,,,GA,7,False,1307,1.43,88.77,10.48
D000203,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000203.,Eligio,'Kiki',de la Garza,,1927-09-22,M,D,,,,,403308,,,10716,,,,,,,False,,,,30,1122,88,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:tx/cd:15,,,,TX,15,False,4815,7.84,84.82,14.49
D000209,Delegate,Del.,https://api.propublica.org/congress/v1/members/D000209.,Ron,,de Lugo,,1930-08-02,M,D,,,,,403314,,,14081,,,,,,,False,,,,20,424,25,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:vi/cd:79,,,,VI,At-Large,True,7898,5.9,89.78,10.22
D000168,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000168.,Nathan,,Deal,,1942-08-25,M,D,,,,,400099,,,29342,,/m/0255js,,,,,False,,,,2,1122,16,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ga/cd:9,,,,GA,9,False,1309,1.43,75.09,24.16
D000191,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000191.,Peter,A.,DeFazio,,1947-05-27,M,D,,RepPeterDeFazio,RepPeterDeFazio,PeterDeFazio,400100,6068,27037,15410,N00007781,/m/033ttx,,https://defazio.house.gov,https://defazio.house.gov/rss.xml,,False,,,,8,1122,93,1,2021-03-02 02:35:31 -0500,ocd-division/country:us/state:or/cd:4,,,,OR,4,False,4104,8.29,85.76,13.44
D000216,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000216.,Rosa,,DeLauro,,1943-03-02,F,D,,RosaDeLauro,CongresswomanRosaDeLauro,rosadelauro,400103,19040,26788,29109,N00000615,/m/024zn0,,https://delauro.house.gov,https://delauro.house.gov/rss.xml,,False,,,,4,1122,14,0,2021-03-02 02:35:31 -0500,ocd-division/country:us/state:ct/cd:3,,,,CT,3,False,0903,1.25,94.49,4.76
D000217,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000217.,Thomas,Dale,DeLay,,1947-04-08,M,R,,,,,400104,,,15211,,,,,,,False,,,,10,1122,35,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:tx/cd:22,,,,TX,22,False,4822,3.12,88.07,11.16
D000222,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000222.,Ronald,V.,Dellums,,1935-11-24,M,D,,,,,403364,,,13011,,,,,,,False,,,,24,1122,79,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ca/cd:9,,,,CA,9,False,0609,7.04,89.46,9.84
D000267,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000267.,Butler,C.,Derrick,,1936-09-30,M,D,,,,,403403,,,14212,,,,,,,False,,,,20,1122,70,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:sc/cd:3,,,,SC,3,False,4503,6.24,91.63,7.58
D000275,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000275.,Peter,,Deutsch,,1957-04-01,M,D,,,,,400106,,,29335,,,,,,,False,,,,2,1122,13,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:fl/cd:20,,,,FL,20,False,1220,1.16,92.26,6.99
D000299,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000299.,Lincoln,,Diaz-Balart,,1954-08-13,M,R,,,,,400107,25887,,29336,,/m/023p6h,,,,,False,,,,2,1122,15,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:fl/cd:21,,,,FL,21,False,1221,1.34,78.82,20.43
D000312,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000312.,Jay,,Dickey,,1939-12-14,M,R,,,,,400579,,,29307,,,,,,,False,,,,2,1122,33,1,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ar/cd:4,,,,AR,4,False,0504,2.94,91.34,7.9
D000327,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000327.,Norman,D.,Dicks,,1940-12-16,M,D,,RepNormDicks,,RepNormDicks,400109,8131,,14413,,,,,,,False,,,,18,1122,47,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:wa/cd:6,,,,WA,6,False,5306,4.19,93.65,5.58
D000355,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000355.,John,D.,Dingell,,1926-07-08,M,D,,John_Dingell,johndingell,,400110,470,,2605,,/m/0226cw,,http://dingell.house.gov,,,False,,,,40,1122,77,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:mi/cd:16,,,,MI,16,False,2616,6.86,90.89,8.32
D000373,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000373.,Julian,C.,Dixon,,1934-08-08,M,D,,,,,400580,,,14620,,,,,,,False,,,,16,1122,32,1,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ca/cd:32,,,,CA,32,False,0632,2.85,92.04,7.2
D000424,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000424.,Calvin,M.,Dooley,,1954-01-11,M,D,,,,,400112,,,15814,,,,,,,False,,,,4,1122,59,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ca/cd:20,,,,CA,20,False,0620,5.26,87.2,12.12
D000429,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000429.,John,T.,Doolittle,,1950-10-30,M,R,,,,,400113,,,15815,,,,,,,False,,,,4,1122,38,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ca/cd:4,,,,CA,4,False,0604,3.39,90.91,8.33
D000435,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000435.,Robert,K.,Dornan,,1933-04-03,M,R,,,,,403545,,,14414,,,,,,,False,,,,16,1122,86,1,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ca/cd:46,,,,CA,46,False,0646,7.66,90.98,8.32
D000492,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000492.,David,,Dreier,,1952-07-05,M,R,,,,RepDavidDreier,400115,,,14813,,/m/024thx,,,,,False,,,,14,1122,35,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ca/cd:28,,,,CA,28,False,0628,3.12,91.24,8.0
D000533,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000533.,John,J.,Duncan,Jr.,1947-07-21,M,R,,RepJohnDuncanJr,CongressmanDuncan,RepJohnDuncan,400116,6114,27069,15455,N00003209,/m/0450rl,,https://duncan.house.gov,,,False,,,,8,1122,4,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:tn/cd:2,,,,TN,2,False,4702,0.36,85.26,13.99
D000549,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000549.,Jennifer,B.,Dunn,,1941-07-29,F,R,,,,,400117,,,39312,,,,,,,False,,,,2,1122,9,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:wa/cd:8,,,,WA,8,False,5308,0.8,90.32,8.94
D000563,Representative,Rep.,https://api.propublica.org/congress/v1/members/D000563.,Richard,J.,Durbin,,1944-11-21,M,D,,SenatorDurbin,SenatorDurbin,SenatorDurbin,300038,6741,26847,15021,N00004981,/m/01xcd1,,https://www.durbin.senate.gov,,,False,,,,12,1122,6,0,2019-11-18 02:30:23 -0500,ocd-division/country:us/state:il/cd:20,,,,IL,20,False,1720,0.53,92.86,6.49
E000064,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000064.,Don,,Edwards,,1915-01-06,M,D,,,,,403776,,,10583,,,,,,,False,,,,32,1122,58,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ca/cd:16,,,,CA,16,False,0616,5.17,90.21,9.3
E000063,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000063.,Chet,,Edwards,,1951-11-24,M,D,,,,ChetEdwardsTexas,400118,20693,,15816,,/m/03fmkq,,,,,False,,,,4,1122,19,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:tx/cd:11,,,,TX,11,False,4811,1.69,82.94,16.31
E000092,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000092.,Vernon,J.,Ehlers,,1934-02-06,M,R,,,,CongressmanEhlers,400119,,,29362,,/m/02pfscc,,,,,False,,,,2,506,2,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:mi/cd:3,,,,MI,3,False,2603,0.4,79.3,20.49
E000174,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000174.,Bill,,Emerson,,1938-01-01,M,R,,,,,403864,,,14819,,,,,,,False,,,,14,1122,23,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:mo/cd:8,,,,MO,8,False,2908,2.05,89.05,10.2
E000179,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000179.,Eliot,L.,Engel,,1947-02-18,M,D,,RepEliotEngel,RepEliotLEngel,engel2161,400122,6109,26972,15603,N00001003,/m/03tt1r,,https://engel.house.gov,,,False,,,,6,1122,119,1,2019-11-18 02:30:21 -0500,ocd-division/country:us/state:ny/cd:17,,,,NY,17,False,3617,10.61,90.53,8.65
E000184,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000184.,Glenn,Lee,English,,1940-11-30,M,D,,,,,403873,,,14219,,,,,,,False,,,,20,615,17,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ok/cd:6,,,,OK,6,False,4006,2.76,78.31,20.83
E000186,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000186.,Karan,,English,,1949-03-23,F,D,,,,,403875,,,29304,,,,,,,False,,,,2,1122,24,2,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:az/cd:6,,,,AZ,6,False,0406,2.14,92.37,6.87
E000215,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000215.,Anna,G.,Eshoo,,1942-12-13,F,D,,RepAnnaEshoo,RepAnnaEshoo,RepAnnaEshoo,400124,26130,26741,29312,N00007335,/m/024t6x,,https://eshoo.house.gov,,,False,,,,2,1122,7,0,2021-03-02 02:35:32 -0500,ocd-division/country:us/state:ca/cd:14,,,,CA,14,False,0614,0.62,93.51,5.84
E000218,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000218.,Mike,,Espy,,1953-11-30,M,D,,,,,403904,,,15410,,,,,,,False,,,,8,6,0,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ms/cd:2,,,,MS,2,False,2802,0.0,80.0,0.0
E000250,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000250.,Lane,A.,Evans,,1951-08-04,M,D,,,,,400126,,,15022,,,,,,,False,,,,12,1122,20,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:il/cd:17,,,,IL,17,False,1717,1.78,91.55,7.7
E000268,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000268.,Terry,,Everett,,1937-02-15,M,R,,,,,400127,,,29300,,,,,,,False,,,,2,1122,14,1,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:al/cd:2,,,,AL,2,False,0102,1.25,88.13,11.12
E000282,Representative,Rep.,https://api.propublica.org/congress/v1/members/E000282.,Thomas,W.,Ewing,,1935-09-19,M,R,,,,,400581,,,15845,,,,,,,False,,,,4,1122,29,2,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:il/cd:15,,,,IL,15,False,1715,2.58,92.79,6.55
F000010,Delegate,Del.,https://api.propublica.org/congress/v1/members/F000010.,Eni,F. H.,Faleomavaega,,1943-08-15,M,D,,EFaleomavaega,617466718276952,,400128,6713,,15651,,/m/01s_hc,,http://faleomavaega.house.gov,,,False,,,,6,424,174,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:as/cd:79,,,,AS,At-Large,True,6098,41.04,93.62,6.38
F000030,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000030.,Sam,,Farr,,1941-07-04,M,D,,RepSamFarr,RepSamFarr,CongressmanSamFarr,400129,30645,,29313,,/m/024t9w,,http://farr.house.gov,,,False,,,,2,897,37,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ca/cd:17,,,,CA,17,False,0617,4.12,93.03,6.49
F000049,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000049.,Harris,W.,Fawell,,1929-03-25,M,R,,,,,404009,,,15214,,,,,,,False,,,,10,1122,6,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:il/cd:13,,,,IL,13,False,1713,0.53,84.85,14.41
F000053,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000053.,Vic,,Fazio,,1942-10-11,M,D,,,,,404013,,,14624,,,,,,,False,,,,16,1122,10,1,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ca/cd:3,,,,CA,3,False,0603,0.89,92.0,7.26
F000110,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000110.,Cleo,,Fields,,1962-11-22,M,D,,,,,404067,,,29354,,,,,,,False,,,,2,1122,26,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:la/cd:4,,,,LA,4,False,2204,2.32,91.13,8.21
F000111,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000111.,Jack,Milton,Fields,,1952-02-03,M,R,,,,,404068,,,14822,,,,,,,False,,,,14,1122,141,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:tx/cd:8,,,,TX,8,False,4808,12.57,91.15,8.01
F000116,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000116.,Bob,,Filner,,1942-09-04,M,D,,CongBobFilner,,,400133,26133,,29325,,/m/024xqt,,,,,False,,,,2,1122,0,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ca/cd:50,,,,CA,50,False,0650,0.0,91.15,8.11
F000128,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000128.,Eric,D.,Fingerhut,,1959-05-06,M,D,,,,,404083,,,29391,,,,,,,False,,,,2,1122,27,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:oh/cd:19,,,,OH,19,False,3919,2.41,86.98,12.26
F000141,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000141.,Hamilton,,Fish,Jr.,1926-06-03,M,R,,,,,404097,,,12013,,,,,,,False,,,,26,1122,149,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ny/cd:19,,,,NY,19,False,3619,13.28,72.13,27.02
F000184,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000184.,Floyd,H.,Flake,,1945-01-30,M,D,,,,,404139,,,15411,,,,,,,False,,,,8,1122,116,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ny/cd:6,,,,NY,6,False,3606,10.34,92.92,6.37
F000235,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000235.,Tom,,Foglietta,,1928-12-03,M,D,,,,,404190,,,14823,,,,,,,False,,,,14,1122,68,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:pa/cd:1,,,,PA,1,False,4201,6.06,90.87,8.44
F000239,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000239.,Thomas,S.,Foley,,1929-03-06,M,D,,,,,404193,,,10726,,,,,,,False,,,,30,1122,1057,1,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:wa/cd:5,,,,WA,5,False,5305,94.21,92.06,3.17
F000261,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000261.,Harold,E.,Ford,,1945-05-20,M,D,,,,,404213,,,14224,,,,,,,False,,,,20,1122,304,1,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:tn/cd:9,,,,TN,9,False,4709,27.09,92.41,6.95
F000270,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000270.,William,D.,Ford,,1927-08-06,M,D,,,,,404220,,,10727,,,,,,,False,,,,30,1122,162,1,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:mi/cd:13,,,,MI,13,False,2613,14.44,90.9,8.24
F000328,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000328.,Tillie,K.,Fowler,,1942-12-23,F,R,,,,,400583,,,29329,,,,,,,False,,,,2,1122,38,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:fl/cd:4,,,,FL,4,False,1204,3.39,87.4,11.93
F000339,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000339.,Barney,,Frank,,1940-03-31,M,D,,,,barneyfrank,400140,,,14824,,/m/0d0lx0,,,,,False,,,,14,1122,60,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ma/cd:4,,,,MA,4,False,2504,5.35,90.26,9.55
F000349,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000349.,Bob,,Franks,,1951-09-21,M,R,,,,,400584,,,29371,,,,,,,False,,,,2,1122,13,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:nj/cd:7,,,,NJ,7,False,3407,1.16,80.92,18.33
F000348,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000348.,Gary,A.,Franks,,1953-02-09,M,R,,,,,404296,,,15817,,,,,,,False,,,,4,1122,13,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ct/cd:5,,,,CT,5,False,0905,1.16,84.47,14.78
F000392,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000392.,Martin,,Frost,,1942-01-01,M,D,,,,,400143,,,14626,,,,,,,False,,,,16,1122,101,2,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:tx/cd:24,,,,TX,24,False,4824,9.0,89.97,9.23
F000434,Representative,Rep.,https://api.propublica.org/congress/v1/members/F000434.,Elizabeth,,Furse,,1936-10-13,F,D,,,,,404375,,,29394,,,,,,,False,,,,2,1122,18,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:or/cd:1,,,,OR,1,False,4101,1.6,92.33,6.92
G000021,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000021.,Elton,,Gallegly,,1944-03-07,M,R,,eltongallegly24,,,400144,6712,,15412,,/m/024tft,,,,,False,,,,8,1122,61,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ca/cd:23,,,,CA,23,False,0623,5.44,94.04,5.28
G000025,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000025.,Dean,A.,Gallo,,1935-11-23,M,R,,,,,404401,,,15215,,,,,,,False,,,,10,1120,273,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:nj/cd:11,,,,NJ,11,False,3411,24.38,79.8,19.34
G000120,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000120.,Sam,,Gejdenson,,1948-05-20,M,D,,,,,400585,,,14825,,,,,,,False,,,,14,1122,26,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ct/cd:2,,,,CT,2,False,0902,2.32,93.77,5.48
G000121,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000121.,George,W.,Gekas,,1930-04-14,M,R,,,,,400544,,,15025,,,,,,,False,,,,12,1122,15,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:pa/cd:17,,,,PA,17,False,4217,1.34,89.24,10.1
G000132,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000132.,Richard,Andrew,Gephardt,,1941-01-31,M,D,,,,,400146,,,14421,,,,,,,False,,,,18,1122,64,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:mo/cd:3,,,,MO,3,False,2903,5.7,94.16,5.06
G000134,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000134.,Pete,,Geren,,1952-01-29,M,D,,,,,404503,,,15639,,,,,,,False,,,,6,1122,26,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:tx/cd:12,,,,TX,12,False,4812,2.32,72.41,26.93
G000153,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000153.,Sam,,Gibbons,,1920-01-20,M,D,,,,,404520,,,10588,,,,,,,False,,,,32,1122,72,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:fl/cd:11,,,,FL,11,False,1211,6.42,90.67,8.55
G000180,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000180.,Wayne,T.,Gilchrest,,1946-04-15,M,R,,,,,400149,,,15818,,,,,,,False,,,,4,1122,27,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:md/cd:1,,,,MD,1,False,2401,2.41,79.17,20.08
G000210,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000210.,Paul,E.,Gillmor,,1939-02-01,M,R,,,,,400150,,,15606,,,,,,,False,,,,6,1122,26,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:oh/cd:5,,,,OH,5,False,3905,2.32,78.88,20.36
G000212,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000212.,Benjamin,A.,Gilman,,1922-12-06,M,R,,,,,400536,,,14015,,,,,,,False,,,,22,1122,10,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ny/cd:20,,,,NY,20,False,3620,0.89,64.03,35.32
G000225,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000225.,Newt,,Gingrich,,1943-06-17,M,R,,,,,404587,,,14627,,,,,,,False,,,,16,1122,76,2,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ga/cd:6,,,,GA,6,False,1306,6.77,92.77,6.44
G000240,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000240.,Dan,,Glickman,,1944-11-24,M,D,,,,,404602,,,14422,,,,,,,False,,,,18,1122,22,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ks/cd:4,,,,KS,4,False,2004,1.96,87.88,11.37
G000272,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000272.,Henry,B.,Gonzalez,,1916-05-03,M,D,,,,,404634,,,10520,,,,,,,False,,,,34,1122,5,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:tx/cd:20,,,,TX,20,False,4820,0.45,87.13,12.13
G000289,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000289.,Robert,W.,Goodlatte,,1952-09-22,M,R,,RepGoodlatte,BobGoodlatte,RepBobGoodlatte,400154,27025,27116,39308,N00009154,/m/0284s7,,https://goodlatte.house.gov,,,False,,,,2,1122,9,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:va/cd:6,,,,VA,6,False,5106,0.8,92.64,6.61
G000291,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000291.,William,F.,Goodling,,1927-12-05,M,R,,,,,400586,,,14288,,,,,,,False,,,,20,1122,26,3,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:pa/cd:19,,,,PA,19,False,4219,2.32,86.93,12.41
G000309,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000309.,Bart,,Gordon,,1949-01-24,M,D,,,,repbartgordon,400155,5452,,15216,,/m/03tm06,,,,,False,,,,10,1122,20,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:tn/cd:6,,,,TN,6,False,4706,1.78,90.05,9.2
G000336,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000336.,Porter,J.,Goss,,1938-11-26,M,R,,,,,400156,,,15607,,,,,,,False,,,,6,1122,0,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:fl/cd:14,,,,FL,14,False,1214,0.0,91.22,8.04
G000349,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000349.,Willis,D.,Gradison,Jr.,1928-12-28,M,R,,,,,404705,,,14225,,,,,,,False,,,,20,11,0,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:oh/cd:2,,,,OH,2,False,3902,0.0,70.0,10.0
G000367,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000367.,Rod,,Grams,,1948-02-04,M,R,,,,,400560,,,29367,,,,,,,False,,,,2,1122,49,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:mn/cd:6,,,,MN,6,False,2706,4.37,92.26,6.96
G000371,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000371.,Fred,,Grandy,,1948-06-29,M,R,,,,,404723,,,15413,,,,,,,False,,,,8,1122,197,2,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ia/cd:5,,,,IA,5,False,1905,17.56,83.82,15.39
G000410,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000410.,Gene,,Green,,1947-10-17,M,D,,RepGeneGreen,RepGeneGreen,RepGeneGreen,400160,26156,27100,39304,N00005870,/m/03v12k,,https://green.house.gov,,,False,,,,2,1122,81,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:tx/cd:29,,,,TX,29,False,4829,7.22,88.69,10.52
G000439,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000439.,James,C.,Greenwood,,1951-05-04,M,R,,,,,400161,,,29397,,,,,,,False,,,,2,1122,29,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:pa/cd:8,,,,PA,8,False,4208,2.58,81.34,17.9
G000524,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000524.,Steve,,Gunderson,,1951-05-10,M,R,,,,,404869,,,14827,,,,,,,False,,,,14,1122,16,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:wi/cd:3,,,,WI,3,False,5503,1.43,82.46,16.89
G000535,Representative,Rep.,https://api.propublica.org/congress/v1/members/G000535.,Luis,V.,Gutiérrez,,1953-12-10,M,D,,RepGutierrez,RepGutierrez,repluisgutierrez,400163,23476,26841,29348,N00004874,/m/0256d5,,https://gutierrez.house.gov,,,False,,,,2,1122,83,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:il/cd:4,,,,IL,4,False,1704,7.4,91.33,7.97
H000067,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000067.,Ralph,M.,Hall,,1923-05-03,M,D,,RalphHallPress,6311458773,,400165,7354,,94828,,/m/026cww,,http://ralphhall.house.gov,,,False,,,,14,1122,9,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:tx/cd:4,,,,TX,4,False,4804,0.8,60.78,38.48
H000074,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000074.,Tony,P.,Hall,,1942-01-16,M,D,,,,,400538,,,14632,,,,,,,False,,,,16,1122,82,0,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:oh/cd:3,,,,OH,3,False,3903,7.31,90.07,9.33
H000096,Representative,Rep.,https://api.propublica.org/congress/v1/members/H000096.,Daniel,,Hamburg,,1948-10-06,M,D,,,,,404978,,,29308,,,,,,,False,,,,2,1122,32,1,2019-10-08 03:11:45 -0400,ocd-division/country:us/state:ca/cd:1,,,,CA,1,False,0601,2.85,91.18,8.16
